lamp_type_lupvalue,lamp_rating_w,Latitude,Longitude
9.0,,-37.81874468,144.9739589
9.0,,-37.81522353,144.940444
13.0,70.0,-37.82426645,144.9709739
3.0,21.0,-37.82462522,144.9455189
5.0,70.0,-37.81497991,144.9412843
3.0,36.0,-37.81761612,144.9489887
2.0,125.0,-37.81911895,144.9654648
9.0,,-37.82274911,144.9465624
13.0,150.0,-37.82192436,144.9691763
,,-37.82017699,144.9449457
13.0,14.0,-37.81248785,144.965423
1.0,150.0,-37.81422716,144.9472761
2.0,14.0,-37.82293379,144.9513187
13.0,70.0,-37.82018557,144.9499142
1.0,500.0,-37.81687143,144.943373
1.0,,-37.81732567,144.9526271
5.0,70.0,-37.82514786,144.9472982
,,-37.81933335,144.9651736
13.0,35.0,-37.82382122,144.9473194
13.0,14.0,-37.81553067,144.9669828
13.0,150.0,-37.82290929,144.9702752
1.0,,-37.81506797,144.9413228
13.0,14.0,-37.81190194,144.9674723
9.0,,-37.78663043,144.9422028
,125.0,-37.81983752,144.9668873
1.0,18.0,-37.82352887,144.9432318
9.0,,-37.82247347,144.9454088
,70.0,-37.8213973,144.9618177
9.0,,-37.80989146,144.9640589
,,-37.81590628,144.9393211
,,-37.8209704,144.9642649
5.0,35.0,-37.82399676,144.9476601
13.0,14.0,-37.82024299,144.9463043
13.0,35.0,-37.82388509,144.9472617
13.0,70.0,-37.81753121,144.9455589
13.0,70.0,-37.82403467,144.9476389
9.0,,-37.81545135,144.9408101
3.0,21.0,-37.82463909,144.9455323
1.0,,-37.81764055,144.9515399
,,-37.81814119,144.9451743
12.0,,-37.82318463,144.9472147
9.0,200.0,-37.81983407,144.9609183
2.0,125.0,-37.82042957,144.9638875
1.0,4.0,-37.81439049,144.9435963
9.0,,-37.82095172,144.9615848
9.0,,-37.82237717,144.9453475
9.0,,-37.82257188,144.945718
3.0,36.0,-37.81759697,144.9491798
3.0,21.0,-37.82496546,144.9451345
5.0,150.0,-37.81762632,144.9488765
1.0,50.0,-37.81719947,144.9451495
9.0,,-37.81973872,144.967377
5.0,70.0,-37.82436006,144.9455886
9.0,,-37.81857386,144.973808
12.0,,-37.82385915,144.94722
3.0,36.0,-37.81772247,144.9500476
13.0,150.0,-37.82278264,144.9695824
1.0,,-37.82094359,144.9543026
3.0,36.0,-37.81782541,144.9502194
9.0,,-37.78714446,144.94125
9.0,,-37.81973236,144.967424
9.0,,-37.82261948,144.9464243
13.0,70.0,-37.81818245,144.97099
9.0,,-37.81816105,144.9734435
13.0,70.0,-37.83228621,144.9729922
9.0,,-37.80980302,144.973577
,,-37.81878929,144.9429506
16.0,,-37.82294846,144.9490298
,,-37.82428923,144.9521624
9.0,,-37.81623657,144.9670009
9.0,10.0,-37.82431933,144.9439344
9.0,,-37.81479335,144.9417912
13.0,35.0,-37.81693509,144.9453316
1.0,50.0,-37.81512289,144.9411822
13.0,70.0,-37.81802248,144.9712153
9.0,,-37.81420986,144.9436337
1.0,50.0,-37.81475235,144.942261
13.0,70.0,-37.82403975,144.9520817
1.0,35.0,-37.82383712,144.9479474
5.0,70.0,-37.82501398,144.9461035
,,-37.81585399,144.9394018
13.0,35.0,-37.82388787,144.9473892
3.0,36.0,-37.81759887,144.9491614
,,-37.81640881,144.9393443
5.0,70.0,-37.8188358,144.9462549
,,-37.84386323,144.9822802
13.0,70.0,-37.81975143,144.9603564
13.0,14.0,-37.81188393,144.9675044
,,-37.82475894,144.9456551
5.0,35.0,-37.82464586,144.9454009
1.0,,-37.81537616,144.9405241
9.0,,-37.81897065,144.972775
13.0,35.0,-37.8235825,144.9472573
9.0,,-37.81912182,144.9743058
9.0,,-37.78711883,144.9411636
13.0,100.0,-37.81978533,144.9600224
9.0,,-37.82355245,144.9708143
,,-37.8194018,144.9652441
,,-37.81980887,144.9651194
13.0,35.0,-37.81126518,144.9693391
12.0,,-37.82381097,144.947341
9.0,,-37.81902256,144.9730298
1.0,150.0,-37.8134216,144.9500758
9.0,,-37.81450679,144.9427821
13.0,14.0,-37.81175679,144.9678652
1.0,50.0,-37.81494736,144.9416008
1.0,50.0,-37.81448831,144.9428696
9.0,,-37.8155275,144.9400319
9.0,,-37.80979269,144.9640142
9.0,,-37.811851,144.9667846
9.0,,-37.81875891,144.9739715
13.0,14.0,-37.81577117,144.9668594
13.0,14.0,-37.81088905,144.9672201
1.0,,-37.81479115,144.9421489
10.0,14.0,-37.82462518,144.9455189
9.0,,-37.8181397,144.9734247
1.0,,-37.82102083,144.9542591
,,-37.81818651,144.945029
,,-37.81930974,144.943343
,,-37.81973872,144.9651275
1.0,,-37.81532547,144.9416991
9.0,,-37.81170335,144.9679931
9.0,,-37.82248403,144.9452995
,,-37.81937808,144.9652378
13.0,70.0,-37.81005943,144.9724209
1.0,50.0,-37.81723817,144.9451672
,,-37.81913216,144.9434853
9.0,10.0,-37.82418622,144.9475394
1.0,50.0,-37.81506557,144.9412846
13.0,14.0,-37.81078415,144.9672
9.0,,-37.80703863,144.9625075
2.0,80.0,-37.82033407,144.9640714
9.0,8.0,-37.82455988,144.9468756
,100.0,-37.81991988,144.960634
13.0,70.0,-37.82400563,144.9479427
9.0,,-37.8224783,144.9452722
3.0,,-37.81807545,144.9507004
1.0,50.0,-37.81304186,144.94235
,,-37.81625834,144.939278
1.0,,-37.81471438,144.9422409
1.0,,-37.81467064,144.9423827
9.0,,-37.81838881,144.9736446
,,-37.81917477,144.9435434
12.0,,-37.82356473,144.9473508
9.0,,-37.81301196,144.9652823
9.0,,-37.81946152,144.9746685
,,-37.81978697,144.9650724
9.0,,-37.82115512,144.963917
9.0,,-37.82253865,144.9397637
9.0,,-37.82239314,144.9453966
,,-37.81406003,144.9440685
9.0,3.0,-37.81242381,144.965521
13.0,35.0,-37.81968363,144.9744701
1.0,,-37.81523372,144.9404178
9.0,,-37.82267479,144.9462083
1.0,20.0,-37.81296869,144.9425381
9.0,,-37.81837457,144.9736321
9.0,,-37.81968571,144.9748675
1.0,50.0,-37.81345313,144.9412708
9.0,,-37.82268652,144.9462642
9.0,,-37.81626532,144.9667736
13.0,70.0,-37.82455167,144.9458404
1.0,20.0,-37.82400897,144.9438717
13.0,70.0,-37.82406182,144.9482351
13.0,70.0,-37.83240591,144.9730486
2.0,14.0,-37.82297511,144.9512851
9.0,,-37.8024378,144.963284
12.0,,-37.82307924,144.9472565
9.0,,-37.81399439,144.9442373
,,-37.81882387,144.9681193
13.0,70.0,-37.80700685,144.9625611
,70.0,-37.82095146,144.9618524
1.0,,-37.81770576,144.9509153
4.0,150.0,-37.82114308,144.9543943
,,-37.84338118,144.9799045
12.0,,-37.82381319,144.9473686
9.0,,-37.81905613,144.9742479
3.0,36.0,-37.81490774,144.9414277
13.0,150.0,-37.82187552,144.9698023
12.0,,-37.8118202,144.9450057
12.0,,-37.82366616,144.9473075
9.0,,-37.82192862,144.9443509
9.0,,-37.82252795,144.9455087
12.0,,-37.82297433,144.9472268
9.0,3.0,-37.82385559,144.9481187
13.0,14.0,-37.82039507,144.9452344
9.0,,-37.81897162,144.9742337
9.0,10.0,-37.82386179,144.947456
13.0,35.0,-37.82320702,144.9471994
13.0,70.0,-37.81944263,144.9524825
1.0,150.0,-37.81422974,144.9472784
13.0,150.0,-37.82323107,144.9697975
9.0,,-37.78665445,144.9421626
13.0,35.0,-37.81721447,144.9454563
5.0,70.0,-37.82392451,144.948043
12.0,,-37.82380622,144.9472997
9.0,,-37.81892474,144.9741322
3.0,36.0,-37.81787174,144.9503275
13.0,14.0,-37.8124656,144.9654244
1.0,,-37.81484951,144.942025
9.0,,-37.82277258,144.9466742
13.0,14.0,-37.81555398,144.9671048
13.0,125.0,-37.81917579,144.9654425
1.0,,-37.814938,144.941214
13.0,35.0,-37.81983195,144.9597663
13.0,35.0,-37.81127365,144.9693149
,,-37.81635724,144.9393216
13.0,70.0,-37.82421032,144.9442149
,,-37.82326349,144.9518656
5.0,70.0,-37.81573943,144.9451248
1.0,18.0,-37.8234209,144.943133
9.0,,-37.80678857,144.9623801
9.0,,-37.81300603,144.9655069
13.0,70.0,-37.82008178,144.9510188
,,-37.82391236,144.9521678
,,-37.82417202,144.9521082
9.0,,-37.78662242,144.9422162
13.0,14.0,-37.81084137,144.9671303
3.0,36.0,-37.81759287,144.9492277
3.0,36.0,-37.8179364,144.9505583
,,-37.81828775,144.9449997
9.0,,-37.7870723,144.9413804
5.0,70.0,-37.81870459,144.9461966
13.0,14.0,-37.82021333,144.9463458
9.0,,-37.82268261,144.9462456
9.0,,-37.81190083,144.9667905
9.0,,-37.82314249,144.9416131
9.0,8.0,-37.824562,144.9469306
,,-37.79758949,144.9232752
9.0,,-37.81905011,144.9729453
13.0,35.0,-37.81726379,144.9453498
13.0,100.0,-37.819815,144.96006
13.0,14.0,-37.82106507,144.9616344
9.0,,-37.81485562,144.9418633
9.0,,-37.82273151,144.9464785
9.0,3.0,-37.81229452,144.9661262
13.0,70.0,-37.81505194,144.9415981
13.0,70.0,-37.81931244,144.9537075
13.0,14.0,-37.81174302,144.9678558
,,-37.81513439,144.9414572
2.0,80.0,-37.81880539,144.967538
13.0,70.0,-37.82039928,144.9491717
9.0,,-37.81899396,144.973176
9.0,,-37.82271586,144.946404
1.0,,-37.82452737,144.9434214
5.0,150.0,-37.817954,144.9506977
9.0,,-37.82244334,144.9454043
9.0,,-37.80978866,144.9640297
13.0,14.0,-37.81634963,144.9670981
12.0,,-37.8234913,144.9472814
,,-37.82358598,144.9518372
5.0,70.0,-37.81950558,144.9536467
5.0,70.0,-37.82496581,144.9460207
1.0,50.0,-37.81842694,144.9444255
1.0,,-37.81470916,144.9424064
9.0,,-37.78706884,144.9412498
,,-37.82019964,144.9448401
12.0,,-37.82353871,144.9473159
13.0,150.0,-37.82259866,144.9695015
12.0,,-37.82295684,144.9472218
5.0,70.0,-37.82043966,144.9490322
,,-37.81845078,144.9443634
,14.0,-37.78685672,144.9418163
9.0,,-37.81521931,144.9409344
2.0,14.0,-37.78684029,144.9418062
9.0,,-37.81894116,144.9741467
,,-37.81934065,144.9644333
1.0,,-37.81916988,144.9470341
12.0,,-37.82373895,144.9473009
9.0,,-37.8195242,144.9746603
13.0,70.0,-37.82424766,144.9445578
,,-37.82400506,144.9522109
13.0,150.0,-37.82261587,144.9701374
9.0,,-37.81015713,144.9641999
5.0,35.0,-37.81726598,144.9453194
,,-37.81840446,144.9447159
9.0,,-37.81971859,144.9676868
5.0,70.0,-37.81879381,144.9460945
13.0,35.0,-37.8228795,144.9471029
13.0,14.0,-37.81178858,144.9678612
,,-37.82026513,144.94475
13.0,14.0,-37.82128119,144.9616438
12.0,,-37.82372985,144.9473017
2.0,250.0,-37.81974517,144.9380718
9.0,,-37.82274321,144.9468037
9.0,,-37.81929427,144.9744577
9.0,,-37.81953241,144.9746675
9.0,,-37.81954455,144.9747422
13.0,,-37.81526011,144.9407114
,,-37.82402566,144.9522205
1.0,,-37.81552996,144.9397448
,,-37.81912543,144.9434807
13.0,35.0,-37.82289088,144.9472175
9.0,,-37.8181113,144.9734707
1.0,,-37.81241263,144.9739645
1.0,50.0,-37.81521458,144.9442841
5.0,35.0,-37.82393593,144.9476924
5.0,35.0,-37.8151232,144.94459
1.0,20.0,-37.82429069,144.9473308
12.0,,-37.82384717,144.9471881
5.0,70.0,-37.82509501,144.9469468
9.0,,-37.82241626,144.9453237
5.0,35.0,-37.81723477,144.9454983
,,-37.82475267,144.9456672
9.0,,-37.82268457,144.9462549
9.0,,-37.81500004,144.9411291
9.0,,-37.80971826,144.9735247
5.0,70.0,-37.82005039,144.9511345
9.0,10.0,-37.82453159,144.946658
12.0,,-37.823385,144.9472679
1.0,14.0,-37.8187842,144.9676841
13.0,35.0,-37.81821667,144.9458802
10.0,35.0,-37.82481493,144.9472684
9.0,40.0,-37.82394568,144.9433439
13.0,14.0,-37.82019885,144.9447987
9.0,,-37.82267202,144.9464323
9.0,,-37.8152466,144.9416861
1.0,,-37.79597701,144.9512382
13.0,14.0,-37.81187228,144.9674682
1.0,18.0,-37.82377387,144.9434912
9.0,,-37.81132096,144.9665052
13.0,,-37.82062437,144.9524157
,,-37.8196914,144.9650906
3.0,,-37.81880962,144.9426766
13.0,35.0,-37.82444359,144.9435055
1.0,50.0,-37.8152504,144.9409447
13.0,14.0,-37.81178116,144.9678478
12.0,,-37.8235894,144.9472811
3.0,18.0,-37.82247011,144.9509303
,,-37.82341549,144.9517584
13.0,70.0,-37.80696552,144.9625477
1.0,18.0,-37.82431304,144.9439113
9.0,,-37.81460429,144.9426889
1.0,,-37.82299332,144.941491
1.0,,-37.81924186,144.9426135
13.0,70.0,-37.81013784,144.9724478
9.0,,-37.81629164,144.9667858
9.0,,-37.82242407,144.9453189
9.0,,-37.82071253,144.9642415
1.0,,-37.81516359,144.9404095
,,-37.81921236,144.9434135
9.0,,-37.78692798,144.9416412
1.0,,-37.81769075,144.9513659
2.0,14.0,-37.81598518,144.9393989
13.0,70.0,-37.81803181,144.9454345
9.0,10.0,-37.82454633,144.9470379
13.0,14.0,-37.82124729,144.9616854
5.0,70.0,-37.82475266,144.9456671
,,-37.81848692,144.9448502
9.0,,-37.81898443,144.9732135
16.0,,-37.82278286,144.9478057
9.0,,-37.81958607,144.9747791
3.0,36.0,-37.81788768,144.9503712
12.0,,-37.82386668,144.9472135
,,-37.82409743,144.9520737
13.0,70.0,-37.81818649,144.9450289
9.0,,-37.81487302,144.9410236
1.0,,-37.81461743,144.942483
,,-37.8193564,144.9651826
13.0,14.0,-37.82126741,144.9616639
9.0,,-37.81125119,144.9696497
5.0,70.0,-37.81861418,144.9465272
2.0,125.0,-37.82008318,144.9649994
5.0,70.0,-37.81518906,144.9415896
3.0,14.0,-37.82210178,144.9445998
1.0,50.0,-37.81289626,144.9427335
3.0,36.0,-37.8175165,144.9498613
13.0,14.0,-37.82039507,144.9452344
1.0,150.0,-37.81422204,144.9472792
,,-37.82026652,144.9453063
,,-37.81919773,144.9435852
9.0,,-37.82263211,144.9463493
1.0,35.0,-37.8238445,144.9480018
1.0,,-37.81628193,144.9438022
1.0,,-37.81648204,144.9432658
13.0,35.0,-37.82343082,144.947252
2.0,14.0,-37.8159481,144.9394847
5.0,70.0,-37.81878916,144.9459687
13.0,35.0,-37.82280555,144.9470811
5.0,70.0,-37.81496956,144.9413036
5.0,70.0,-37.81656231,144.9456334
1.0,,-37.81531604,144.9416973
1.0,50.0,-37.81496993,144.9415411
,,-37.82400153,144.9520294
1.0,,-37.81761628,144.9516269
13.0,150.0,-37.8213771,144.9695776
3.0,36.0,-37.81757268,144.9494339
3.0,36.0,-37.8175693,144.9494641
4.0,70.0,-37.81884643,144.9679383
9.0,,-37.81856674,144.9738018
,,-37.81407771,144.944009
1.0,500.0,-37.81623297,144.9431363
5.0,70.0,-37.82376365,144.9433882
9.0,3.0,-37.8119508,144.9672979
5.0,70.0,-37.81573379,144.9454128
12.0,,-37.82300056,144.9472342
1.0,,-37.81462409,144.9425077
9.0,,-37.81927502,144.9433207
1.0,,-37.82144551,144.933379
9.0,8.0,-37.8237908,144.9476467
,,-37.81410506,144.9439699
13.0,14.0,-37.82141467,144.9616063
9.0,,-37.7868616,144.9416174
9.0,,-37.81965558,144.974776
9.0,,-37.81880873,144.9740154
,,-37.81832949,144.9446545
,,-37.81945247,144.9651359
9.0,,-37.81548936,144.9396309
13.0,35.0,-37.82486593,144.9455012
13.0,70.0,-37.81994736,144.9663756
3.0,14.0,-37.8216956,144.9446062
1.0,20.0,-37.82456951,144.9469302
9.0,,-37.80978925,144.9735837
9.0,,-37.81900455,144.9730995
,,-37.82427857,144.9521575
9.0,,-37.80996048,144.9638933
13.0,14.0,-37.82147611,144.9615875
1.0,,-37.81460267,144.9426943
9.0,,-37.8191841,144.943579
9.0,,-37.81889688,144.9741674
1.0,,-37.81529063,144.9408349
9.0,,-37.80811296,144.9630033
13.0,70.0,-37.82395808,144.9483794
3.0,36.0,-37.81762632,144.9488765
1.0,,-37.81784076,144.9508409
1.0,,-37.81480137,144.942145
,,-37.82355401,144.9518224
9.0,,-37.81518538,144.9416788
3.0,,-37.8202924,144.9447222
3.0,36.0,-37.81794884,144.9506254
9.0,,-37.81903634,144.9730258
13.0,70.0,-37.83239002,144.9728246
5.0,70.0,-37.82495566,144.9459233
,,-37.82125558,144.9639547
1.0,,-37.81740231,144.9523657
16.0,,-37.82313846,144.9482515
,,-37.81936985,144.9651633
9.0,,-37.8139836,144.9441872
,,-37.8163051,144.9392986
9.0,,-37.81290189,144.9652317
13.0,70.0,-37.81715428,144.945266
9.0,,-37.81818247,144.9735335
1.0,,-37.81652509,144.9431441
5.0,150.0,-37.81759887,144.9491614
9.0,,-37.81940923,144.974559
12.0,,-37.81175695,144.945169
,,-37.82370637,144.9520718
13.0,14.0,-37.81175255,144.9678531
9.0,10.0,-37.82458539,144.9465133
13.0,35.0,-37.82387854,144.9471252
13.0,14.0,-37.82040173,144.9452342
12.0,,-37.82351801,144.9472823
9.0,,-37.81894671,144.9742116
,,-37.81801992,144.9454656
4.0,150.0,-37.82122511,144.9545218
9.0,,-37.81471814,144.942376
1.0,4.0,-37.81495859,144.9421044
1.0,18.0,-37.82449804,144.9459894
,,-37.8249638,144.9450935
3.0,,-37.81856931,144.9442856
1.0,,-37.81477317,144.9417792
1.0,,-37.81756497,144.951799
10.0,14.0,-37.8245786,144.9454578
9.0,3.0,-37.81246637,144.9655404
3.0,14.0,-37.82333229,144.9430584
9.0,,-37.81043942,144.9643301
,,-37.81412056,144.9439321
13.0,14.0,-37.81552644,144.9670109
12.0,,-37.82394175,144.9472778
,,-37.82423595,144.9521378
9.0,,-37.82272173,144.9464319
13.0,14.0,-37.8108456,144.9672335
13.0,35.0,-37.82387485,144.9472676
9.0,,-37.81008698,144.9725872
12.0,,-37.82375584,144.9472929
2.0,14.0,-37.81591314,144.9395612
1.0,50.0,-37.81499424,144.9414729
1.0,50.0,-37.81715944,144.9451331
1.0,,-37.81641296,144.9434333
,,-37.81887797,144.9431715
9.0,,-37.82259097,144.945809
9.0,,-37.8146804,144.9423875
9.0,25.0,-37.81445328,144.9427884
3.0,36.0,-37.81761751,144.9503559
9.0,,-37.81903528,144.9729399
1.0,,-37.81748145,144.9516916
13.0,35.0,-37.82402412,144.9472171
9.0,,-37.8191875,144.9744253
2.0,14.0,-37.82292108,144.9514635
9.0,,-37.81899714,144.9731626
3.0,,-37.81841446,144.9448223
13.0,70.0,-37.81435014,144.9414351
13.0,14.0,-37.82140407,144.9616076
2.0,14.0,-37.8159089,144.9395733
12.0,,-37.823124,144.9471963
13.0,70.0,-37.81878067,144.9462346
9.0,,-37.81462359,144.9426384
13.0,150.0,-37.82312813,144.9702009
9.0,,-37.81427461,144.9433993
9.0,,-37.80248972,144.9632894
1.0,,-37.8148216,144.9417126
9.0,,-37.82263948,144.9463444
9.0,,-37.81900032,144.9731116
13.0,14.0,-37.81637718,144.9671544
13.0,14.0,-37.81093566,144.9672724
5.0,70.0,-37.81867617,144.9460398
1.0,50.0,-37.815256,144.9443016
9.0,,-37.81201071,144.9668036
13.0,14.0,-37.81189876,144.9674481
13.0,70.0,-37.818852,144.9729587
9.0,,-37.82019053,144.945081
9.0,,-37.81872339,144.9740112
1.0,,-37.82133451,144.9323301
13.0,14.0,-37.81187546,144.9674347
,,-37.81937612,144.9642329
,,-37.82396386,144.9521917
,,-37.79765118,144.92332
,35.0,-37.81964337,144.9748363
13.0,35.0,-37.82323871,144.9472088
3.0,36.0,-37.81751866,144.9499319
9.0,,-37.82259479,144.9458272
1.0,50.0,-37.81485941,144.9419781
9.0,,-37.81823223,144.9735064
9.0,32.0,-37.82024157,144.9606455
12.0,,-37.82327124,144.9472409
1.0,18.0,-37.82375444,144.9434681
9.0,,-37.8184244,144.9736761
12.0,,-37.82378946,144.9474163
3.0,21.0,-37.82459588,144.9455118
1.0,50.0,-37.82505745,144.9470099
9.0,,-37.82266217,144.9464308
9.0,,-37.81424162,144.9430941
13.0,70.0,-37.8180437,144.9454032
13.0,70.0,-37.81918397,144.9533674
5.0,150.0,-37.81780157,144.9489539
13.0,35.0,-37.82338774,144.9472453
12.0,,-37.82391291,144.947302
9.0,,-37.81477313,144.9417792
13.0,35.0,-37.81124928,144.9692881
,,-37.81952399,144.9651704
1.0,,-37.82126375,144.9329869
9.0,,-37.81186619,144.9667864
12.0,,-37.82365707,144.9473083
9.0,,-37.81481442,144.9417334
1.0,,-37.81688946,144.9374978
9.0,,-37.82028537,144.9452917
9.0,,-37.81900455,144.9727884
13.0,35.0,-37.82386062,144.9471406
,,-37.81826514,144.9450606
1.0,,-37.81244229,144.9739243
9.0,,-37.81903104,144.9728206
9.0,,-37.80247382,144.9632196
9.0,,-37.82266709,144.9464316
13.0,14.0,-37.81186592,144.9674414
9.0,,-37.82278246,144.9467906
13.0,14.0,-37.82129496,144.9616264
13.0,70.0,-37.82399707,144.9476227
1.0,,-37.81490018,144.9392482
9.0,,-37.81320085,144.9655764
9.0,3.0,-37.8120801,144.9666927
13.0,70.0,-37.81956604,144.9608727
1.0,,-37.81726811,144.9524247
13.0,70.0,-37.81811862,144.9458904
9.0,,-37.821941,144.9444588
13.0,,-37.80244627,144.963166
13.0,70.0,-37.81815082,144.9451226
13.0,14.0,-37.81550207,144.967078
1.0,,-37.81650469,144.9443319
5.0,150.0,-37.81771345,144.9498559
3.0,36.0,-37.81760832,144.9490668
4.0,150.0,-37.8211695,144.954706
,,-37.82336649,144.9519136
13.0,14.0,-37.81080322,144.9671316
9.0,,-37.81472824,144.9416704
12.0,,-37.82340263,144.9472711
,,-37.81957167,144.9651609
,,-37.81672679,144.9852888
9.0,,-37.78658238,144.9422832
5.0,70.0,-37.81573637,144.945262
16.0,,-37.82297615,144.9489843
1.0,18.0,-37.82392538,144.9436804
9.0,,-37.81888858,144.97416
13.0,35.0,-37.8239811,144.9471399
9.0,,-37.80706512,144.9625088
,14.0,-37.78676716,144.9419919
9.0,,-37.80973204,144.9735059
13.0,14.0,-37.82123987,144.9617663
13.0,70.0,-37.81826308,144.9448736
1.0,,-37.81468042,144.9423875
10.0,14.0,-37.82462153,144.9455579
9.0,,-37.81586758,144.9393909
13.0,14.0,-37.81083183,144.9670967
3.0,36.0,-37.81771224,144.9498706
9.0,,-37.81954883,144.974682
13.0,14.0,-37.81191148,144.9674749
13.0,70.0,-37.81965821,144.9605374
9.0,,-37.81473131,144.9417631
1.0,18.0,-37.82449998,144.9471327
13.0,35.0,-37.81935628,144.9739619
,,-37.82002827,144.9650603
9.0,,-37.81497509,144.9415164
3.0,14.0,-37.8199986,144.9670467
13.0,35.0,-37.82272828,144.951666
1.0,,-37.82145075,144.9334627
12.0,,-37.82342917,144.947275
13.0,14.0,-37.82020205,144.9447914
,,-37.81676811,144.9854323
2.0,80.0,-37.82037506,144.9639198
,,-37.82368577,144.9520623
1.0,50.0,-37.82504655,144.9470212
2.0,14.0,-37.82276006,144.9515507
9.0,10.0,-37.82354995,144.9431683
,,-37.82361794,144.951852
13.0,14.0,-37.8119189,144.9674803
5.0,70.0,-37.81451681,144.9407827
,14.0,-37.78675497,144.9420181
9.0,,-37.82213719,144.9445439
12.0,,-37.82399723,144.9471896
13.0,35.0,-37.82399869,144.9473428
9.0,,-37.81471434,144.9422409
13.0,35.0,-37.81539029,144.9395397
13.0,70.0,-37.80681612,144.9624605
13.0,100.0,-37.81977686,144.96006
12.0,,-37.82394008,144.9472456
13.0,100.0,-37.82009574,144.9591641
13.0,14.0,-37.81117724,144.9698581
,,-37.81511002,144.9416149
13.0,35.0,-37.82379647,144.947323
13.0,35.0,-37.81686586,144.9452271
9.0,,-37.81924563,144.9744769
5.0,70.0,-37.82437615,144.9448649
,,-37.82366056,144.9518717
9.0,40.0,-37.82403236,144.9434738
13.0,70.0,-37.82400635,144.9521825
,,-37.81845111,144.9449579
9.0,,-37.8024272,144.9632867
13.0,70.0,-37.81978745,144.959895
13.0,70.0,-37.83246204,144.9729104
3.0,14.0,-37.82379336,144.9435138
13.0,14.0,-37.8111677,144.9698822
12.0,,-37.82366043,144.9472756
9.0,,-37.82017665,144.9449519
16.0,,-37.82304248,144.948026
16.0,,-37.82315002,144.9483068
9.0,,-37.81957776,144.9747717
5.0,70.0,-37.81413758,144.9426669
9.0,,-37.81553224,144.9405969
1.0,4.0,-37.81549193,144.9407032
13.0,14.0,-37.81078733,144.967318
5.0,70.0,-37.82471668,144.9467848
13.0,14.0,-37.81634857,144.9671812
9.0,,-37.82262916,144.9463513
9.0,10.0,-37.82422845,144.9475374
1.0,,-37.81521932,144.9409344
12.0,,-37.82300014,144.9471985
9.0,10.0,-37.82452492,144.9470867
,,-37.82498253,144.9471175
9.0,8.0,-37.82398784,144.9474013
9.0,,-37.8100997,144.9725416
10.0,35.0,-37.82479725,144.9473397
5.0,35.0,-37.81697227,144.94531
1.0,,-37.82479113,144.9473607
12.0,,-37.8237801,144.9473809
13.0,35.0,-37.82372313,144.947242
9.0,,-37.81897171,144.9732055
12.0,,-37.82300275,144.9471596
5.0,35.0,-37.814943,144.941093
1.0,,-37.82096215,144.9328765
1.0,,-37.82113287,144.9542655
1.0,18.0,-37.82456951,144.9469302
3.0,36.0,-37.81757511,144.9502356
9.0,,-37.78688647,144.9415733
13.0,70.0,-37.82445161,144.9453017
13.0,35.0,-37.81848377,144.944873
9.0,8.0,-37.82448996,144.9471237
9.0,,-37.82247257,144.9452449
9.0,,-37.82247066,144.9452358
9.0,,-37.82266453,144.9463277
9.0,,-37.82216804,144.9446668
1.0,50.0,-37.81532541,144.9407352
1.0,,-37.81764398,144.9511317
1.0,,-37.81460673,144.9426269
9.0,,-37.81505215,144.941172
9.0,32.0,-37.8202218,144.9606353
13.0,14.0,-37.81118253,144.9698997
1.0,,-37.81526992,144.9407992
1.0,,-37.81731369,144.9526684
5.0,70.0,-37.81527392,144.9452461
9.0,,-37.81961452,144.9747398
2.0,125.0,-37.81908401,144.9655277
13.0,14.0,-37.81076932,144.9672563
13.0,150.0,-37.82246579,144.9694401
9.0,,-37.82264979,144.9463376
,,-37.82510595,144.9465672
