feature,condition_rating,Latitude,Longitude
Bollard,2.25,-37.801946579430094,144.947222649409
Bollard,2.25,-37.80193655607647,144.94712843208032
Bollard,2.25,-37.801933886599855,144.94711487693144
Bicycle Rails,3.04,-37.8020759193893,144.94713081982866
Bicycle Rails,3.04,-37.802073090632845,144.94710295851922
Bollard,4.0,-37.795874966586965,144.96831421829057
Bollard,4.0,-37.79587249928418,144.96829656949492
Bicycle Rails,2.41,-37.79730983397938,144.95290610808811
Bicycle Rails,2.41,-37.797314738155755,144.95291346822412
Bicycle Rails,2.83,-37.79988124547722,144.94768165117176
Bollard,4.0,-37.78839005194715,144.9236803342452
Floral Crate/Planter Box,4.0,-37.814815587050795,144.96643644387697
Bollard,4.0,-37.79583050771013,144.96798859179668
Bollard,4.0,-37.79587830724442,144.96835114948786
Bollard,5.0,-37.795674284557336,144.96914557080243
Bollard,5.0,-37.79567613294953,144.9691639179292
Bollard,4.0,-37.795971092850216,144.96911188978981
Bollard,4.0,-37.7945947051585,144.97079956490705
Bollard,4.0,-37.79458252356031,144.9707934250412
Bollard,4.0,-37.795969365844016,144.96909535633597
Bollard,2.94,-37.815990972132894,144.93796751430995
Drinking Fountain,4.0,-37.794860401126186,144.97032531494713
Drinking Fountain,4.0,-37.795594738274296,144.9691367333386
Litter Bin,4.0,-37.795281187075524,144.96926036232173
Litter Bin,4.0,-37.79477067816769,144.9704423576615
Litter Bin,4.0,-37.79455384946693,144.97082907399084
Litter Bin,4.0,-37.79495003953989,144.96994718776736
Litter Bin,4.0,-37.794766646470734,144.97043326923747
Litter Bin,4.0,-37.79455720594564,144.97081989697764
Litter Bin,4.0,-37.795288069994804,144.96926233158783
Seat,5.0,-37.794773663137505,144.97072016947868
Seat,5.0,-37.79480225143219,144.97066385389076
Seat,4.0,-37.795760473084215,144.96844750227862
Seat,3.0,-37.795749503466574,144.96849073091232
Seat,3.0,-37.79573818527973,144.96853465048085
Seat,3.0,-37.79572685532791,144.96857788896
Seat,4.0,-37.793777612674155,144.9704182042441
Tree Guard,4.0,-37.815856046159844,144.95725570831482
Seat,3.0,-37.79517157148603,144.9698439112555
Seat,3.0,-37.795562930932086,144.96893840936679
Seat,3.0,-37.795147411893254,144.96982776495258
Seat,3.0,-37.795123775139665,144.9698105822568
Seat,3.0,-37.795264630158016,144.96975834711654
Seat,3.0,-37.7957157055105,144.9686211224917
Drinking Fountain,4.0,-37.79583501177402,144.96807205336754
Picnic Setting,3.0,-37.79523396427573,144.96947981512102
Picnic Setting,4.0,-37.795841855724554,144.96813444102102
Bicycle Rails,2.65,-37.79529121791873,144.9358697995657
Litter Bin,3.0,-37.80902203033842,144.97211765585146
Litter Bin,3.34,-37.82774720326752,144.9582991489655
Litter Bin,3.01,-37.827370023742226,144.95859835438878
Bicycle Rails,2.95,-37.81875975249971,144.94986381156272
Bollard,1.01,-37.82371413776872,144.9562190137463
Bollard,2.16,-37.82070651061464,144.96232541130138
Seat,3.0,-37.795221083883945,144.96964222598237
Bicycle Rails,2.95,-37.8187881558484,144.94989063081132
Bicycle Rails,2.56,-37.80256500980901,144.95885371670755
Bicycle Rails,2.56,-37.802638523670296,144.9588888323546
Bicycle Rails,2.95,-37.80247163752959,144.96198021196884
Bicycle Rails,2.95,-37.802481612264046,144.9619785748478
Bicycle Rails,2.95,-37.80249160664532,144.9619780729528
Bicycle Rails,3.16,-37.81335470896647,144.96227777950648
Bicycle Rails,3.16,-37.81335337418318,144.96228917554154
Drinking Fountain,4.44,-37.811468256332006,144.96175067722208
Seat,4.44,-37.81046528325047,144.96154971906458
Litter Bin,1.45,-37.816888466490695,144.96983057751925
Bicycle Rails,4.0,-37.799431914207,144.94065571230794
Bicycle Rails,4.0,-37.79943026732042,144.94063883588228
Tree Guard,3.0,-37.81381081491434,144.97190415358173
Litter Bin,1.45,-37.81731462527058,144.96837766427717
Litter Bin,1.45,-37.816325394409354,144.96759903567659
Bollard,3.09,-37.81270735925412,144.97234578291543
Bollard,3.1,-37.81098460780834,144.9713063142969
Tree Guard,4.0,-37.81196256210152,144.9726351443968
Tree Guard,4.0,-37.8120307638368,144.9726655387094
Tree Guard,4.0,-37.81131179096608,144.96413526315732
Tree Guard,3.0,-37.811212829831874,144.9640876611334
Drinking Fountain,3.4,-37.809593623030885,144.96424038761432
Tree Guard,4.0,-37.80785024860769,144.97021490624172
Tree Guard,4.0,-37.807884490170686,144.97008925216028
Bicycle Rails,2.52,-37.79834229692559,144.9649995245706
Bicycle Rails,2.52,-37.79836696840604,144.96522258114516
Bicycle Rails,2.52,-37.79838731446508,144.96539351416152
Bicycle Rails,2.52,-37.798552803331084,144.96536410124114
Bicycle Rails,2.52,-37.79853451325533,144.96519220286763
Bicycle Rails,2.52,-37.79851412586066,144.9650241099739
Bicycle Rails,3.11,-37.798541814539945,144.9650358428427
Bicycle Rails,3.11,-37.79865908980334,144.9680647393044
Tree Guard,4.0,-37.83521670429921,144.9752858893012
Tree Guard,4.0,-37.812896880546916,144.9608444475177
Tree Guard,4.0,-37.81292288177634,144.96085759038934
Tree Guard,4.0,-37.813942933292935,144.9605252039496
Tree Guard,4.0,-37.813903956298056,144.96068383170424
Tree Guard,4.0,-37.81375469647102,144.96112470772925
Tree Guard,4.0,-37.81368291780225,144.96137193158452
Tree Guard,4.0,-37.81361239639219,144.96162934381985
Bicycle Rails,3.15,-37.802127464122194,144.96203669357573
Bicycle Rails,3.15,-37.80213654596809,144.9620355353207
Tree Guard,4.0,-37.835118942044744,144.9752291354281
Tree Guard,4.0,-37.8142393151979,144.95923445007412
Tree Guard,4.0,-37.81476223656485,144.95733572858643
Tree Guard,4.0,-37.814794649091674,144.9572145375612
Tree Guard,4.0,-37.8148176996501,144.95753549098856
Tree Guard,4.0,-37.814854772231804,144.95742837095145
Tree Guard,4.0,-37.81486947020838,144.95737173601663
Bollard,3.09,-37.81591770711131,144.95670635654196
Bollard,3.09,-37.815830479093336,144.95666514051484
Bollard,3.09,-37.81576345840744,144.95663552223255
Bollard,3.09,-37.815698538415866,144.95660232457212
Tree Guard,4.0,-37.80924227682393,144.9666252571035
Bicycle Rails,3.1,-37.81238853284225,144.96918267637517
Seat,3.44,-37.81537071300865,144.94171810777934
Tree Guard,4.0,-37.80935834550436,144.9666772763334
Tree Guard,4.0,-37.80944802589298,144.9667197967445
Bicycle Rails,2.53,-37.80302499825988,144.96760866768193
Bicycle Rails,2.34,-37.80045479207858,144.9541733006636
Bicycle Rails,2.34,-37.80064460434389,144.9539309212908
Bicycle Rails,3.16,-37.82421949411522,144.9436774330818
Bicycle Rails,3.16,-37.8242361312689,144.94371673465793
Bicycle Rails,3.16,-37.82422694311246,144.94369631273779
Tree Guard,3.0,-37.813381776716994,144.9547791951684
Tree Guard,4.0,-37.81341155012306,144.9546826143484
Tree Guard,4.0,-37.81773364173515,144.9546393144826
Tree Guard,4.0,-37.81799020484614,144.9543124474174
Tree Guard,4.0,-37.817890527362906,144.9546647470533
Bicycle Rails,3.01,-37.827966451158304,144.95755573966102
Bicycle Rails,3.17,-37.82003391785911,144.9581404643404
Bicycle Rails,3.17,-37.820040367709716,144.95811745228133
Drinking Fountain,4.0,-37.80218636204077,144.97111015985016
Tree Guard,4.0,-37.81763110259001,144.95557934307476
Tree Guard,4.0,-37.817600824267764,144.95568321344575
Tree Guard,4.0,-37.81671329938701,144.9602791268093
Tree Guard,4.0,-37.816701080419946,144.9603280832879
Tree Guard,4.0,-37.81561149509478,144.96247404172627
Tree Guard,4.0,-37.816510548143945,144.96268469628254
Bollard,3.17,-37.817309990197714,144.96061860847152
Bollard,3.09,-37.817340561026526,144.95967829991542
Tree Guard,4.0,-37.8187948598882,144.9554952032875
Bollard,2.08,-37.79153810985411,144.9212939954213
Bollard,1.0,-37.79113504927127,144.92089262053221
Bollard,2.08,-37.79115207931588,144.92090781421155
Bollard,2.08,-37.79078914421392,144.92126331797525
Tree Guard,4.0,-37.81886017560815,144.95866754591924
Tree Guard,4.0,-37.81890022988492,144.95854522929713
Bollard,3.0,-37.81053650969362,144.9756348558705
Bollard,4.0,-37.81052199864333,144.97561900895457
Bollard,4.0,-37.81050814349441,144.97560462078934
Bollard,3.0,-37.81049256881418,144.9755950503418
Bollard,3.0,-37.81037830839484,144.97562702281385
Bollard,3.0,-37.81039818999753,144.9756197780314
Bollard,3.0,-37.81042061518475,144.97561371325065
Litter Bin,3.44,-37.822618240404246,144.94649366936784
Litter Bin,3.44,-37.822592598710386,144.94644439294132
Litter Bin,3.44,-37.82242662972964,144.9454748137129
Litter Bin,3.44,-37.82243487068156,144.94551843746422
Bollard,1.66,-37.819869237687236,144.96212804790204
Bollard,3.14,-37.80103895322355,144.95136995546093
Picnic Setting,3.0,-37.79584235718246,144.9682052928253
Bollard,3.0,-37.8104441056624,144.97560671065634
Bollard,3.0,-37.81046617249843,144.97560076924424
Litter Bin,2.96,-37.809887216298364,144.98083664609345
Litter Bin,3.42,-37.80964109107386,144.96959940190072
Tree Guard,4.0,-37.815754715155755,144.9724205289753
Bollard,2.87,-37.80925005741548,144.95907389033425
Bollard,2.87,-37.80925498308227,144.95906171448254
Bollard,2.87,-37.809044816163514,144.9589829930717
Drinking Fountain,4.0,-37.802215372127485,144.96301319081624
Tree Guard,4.0,-37.8153920997983,144.97193494215335
Tree Guard,4.0,-37.81784279399328,144.96238485456115
Tree Guard,4.0,-37.81743990797812,144.9637409530592
Tree Guard,4.0,-37.8174158919885,144.96383737749284
Tree Guard,4.0,-37.81727476889171,144.96432734721157
Tree Guard,4.0,-37.81817961580161,144.96273161682748
Tree Guard,4.0,-37.8182239828516,144.96275413952327
Tree Guard,4.0,-37.81828327056214,144.96276920875206
Tree Guard,4.0,-37.81985552594172,144.95870930711246
Litter Bin,2.49,-37.8175826595974,144.95020139504726
Litter Bin,2.44,-37.817589680397425,144.95157314360083
Bollard,4.0,-37.787698088805925,144.92349905492657
Tree Guard,4.0,-37.819657110265155,144.95804019938694
Tree Guard,4.0,-37.819612769961736,144.95801926884013
Tree Guard,4.0,-37.81948082213131,144.95797678264478
Tree Guard,4.0,-37.819381901531685,144.95792645657295
Tree Guard,4.0,-37.82062258824073,144.95711316176119
Tree Guard,4.0,-37.816614776143,144.96159946568056
Tree Guard,4.0,-37.821205273201606,144.95813578822973
Tree Guard,4.0,-37.81323402513669,144.95443397423222
Bicycle Rails,3.14,-37.80112231472673,144.95133903132017
Tree Guard,5.0,-37.79915297926029,144.934536298096
Seat,4.0,-37.77723217959167,144.95068059593336
Bollard,3.14,-37.793351370861124,144.9184324010165
Litter Bin,3.39,-37.80854531673632,144.95950947416938
Seat,3.39,-37.808556686360475,144.95946872458626
Bollard,2.67,-37.800166315413286,144.96775687796224
Bollard,3.14,-37.79333973904894,144.9184218255629
Litter Bin,3.13,-37.80593145170804,144.94799631051575
Tree Guard,4.0,-37.79836331204931,144.9641923709807
Tree Guard,4.0,-37.798276501278686,144.9641960036926
Tree Guard,4.0,-37.79807484791878,144.96423424829763
Tree Guard,4.0,-37.797683428696494,144.96429984850823
Tree Guard,4.0,-37.79747902395955,144.96433532875804
Tree Guard,4.0,-37.7975679964658,144.96461317488777
Tree Guard,4.0,-37.797652899652924,144.9645982381704
Tree Guard,3.0,-37.79774369695619,144.96458541101097
Tree Guard,4.0,-37.79781988818149,144.96456696556535
Tree Guard,4.0,-37.79792910574329,144.9645510205841
Bollard,4.0,-37.78843649404927,144.92358501115154
Bollard,2.92,-37.81132767250095,144.95324596042218
Bollard,5.0,-37.811564626440806,144.9358554474487
Floral Crate/Planter Box,4.0,-37.81474631656764,144.9664016534097
Tree Guard,4.0,-37.79801086609571,144.96453673782577
Tree Guard,4.0,-37.79810217636502,144.9645223064478
Drinking Fountain,3.43,-37.799615873678334,144.96425054146184
Tree Guard,4.0,-37.80012334631122,144.96387635429798
Tree Guard,4.0,-37.80003536545622,144.9639009171131
Tree Guard,4.0,-37.799945985944056,144.9639123438292
Tree Guard,3.0,-37.799837890660285,144.9639306445287
Tree Guard,4.0,-37.79972035887441,144.96394522926064
Tree Guard,4.0,-37.79897545441624,144.96407607550344
Tree Guard,4.0,-37.798867905414234,144.96409470137326
Bollard,4.0,-37.78769330359491,144.92332477103656
Tree Guard,4.0,-37.81527889156768,144.9711752402491
Seat,2.99,-37.78961091087554,144.96189087656865
Tree Guard,4.0,-37.79876996696142,144.9641114733101
Litter Bin,3.44,-37.8213607245609,144.94389004154007
Litter Bin,3.44,-37.82135850498747,144.94387647050394
Seat,3.44,-37.821305413886634,144.94364357638463
Litter Bin,3.44,-37.82128154343724,144.94355130990246
Litter Bin,3.44,-37.82127882503321,144.94354013844634
Drinking Fountain,3.44,-37.82114510296565,144.94298366417019
Bicycle Rails,3.16,-37.82114294162181,144.9429682739065
Bicycle Rails,3.16,-37.82113741066315,144.94294570648563
Litter Bin,3.44,-37.821032621207564,144.94250828388218
Bicycle Rails,3.16,-37.8210473096684,144.94257013139426
Bicycle Rails,3.16,-37.8210398628622,144.94253591594503
Seat,3.45,-37.81729473501001,144.95997208005193
Litter Bin,4.0,-37.80787615591352,144.9579113553519
Information Pillar,3.25,-37.81044512091349,144.95714666225734
Bicycle Rails,3.16,-37.82104240914948,144.94254754652573
Bicycle Rails,3.16,-37.82104502765113,144.94255815265873
Seat,3.44,-37.82092623860842,144.9420726108622
Litter Bin,3.44,-37.82089930702012,144.94194964357456
Litter Bin,3.44,-37.82089614802406,144.94193905249895
Bicycle Rails,3.16,-37.820890090325356,144.94191729509708
Litter Bin,3.44,-37.820838637092635,144.94169583246045
Litter Bin,3.44,-37.82083514954134,144.9416870682038
Drinking Fountain,3.44,-37.82122088208344,144.94418531958326
Seat,3.44,-37.821202882414156,144.94411958729847
Bicycle Rails,3.16,-37.82115238951411,144.94390127641591
Seat,3.0,-37.79502952555791,144.95113032516488
Bollard,4.0,-37.795876901268294,144.96833233594631
Bicycle Rails,3.16,-37.8211469777093,144.94388552191054
Bicycle Rails,3.15,-37.81043825410849,144.9454449471728
Litter Bin,3.43,-37.81412676934679,144.94280817555241
Litter Bin,3.43,-37.81412018846213,144.94279256864942
Bollard,3.15,-37.81413073191587,144.94276160553122
Bollard,3.15,-37.81414360016777,144.94275022966178
Bollard,3.15,-37.8141573929594,144.9427401912527
Litter Bin,3.12,-37.809931453712046,144.95877854055598
Litter Bin,3.39,-37.80957031900706,144.96002465871783
Litter Bin,3.39,-37.809328722737924,144.96031130039276
Bicycle Rails,4.15,-37.80840066877063,144.9751026559944
Bicycle Rails,3.15,-37.8084026144804,144.97511623315654
Bicycle Rails,4.15,-37.808404599234024,144.97513208097212
Bicycle Rails,2.5,-37.79554321471666,144.97425021242364
Bicycle Rails,2.5,-37.79554496273631,144.9742627705242
Bicycle Rails,2.5,-37.79554858202352,144.9743684018212
Bicycle Rails,2.5,-37.79555020676362,144.97437903266706
Seat,4.0,-37.79693205499301,144.93883219293852
Bicycle Rails,4.15,-37.808390990073605,144.97501670866794
Bicycle Rails,3.15,-37.80832182920777,144.9744222724806
Bicycle Rails,3.15,-37.808320187084824,144.97440539306768
Litter Bin,3.44,-37.82110707447154,144.9437317858386
Litter Bin,3.44,-37.82110666345094,144.94372373129804
Bicycle Rails,3.16,-37.82105540578361,144.94353906923564
Litter Bin,3.44,-37.82100794049183,144.94334453214967
Bicycle Rails,2.5,-37.79621166828327,144.9741482528537
Bicycle Rails,2.5,-37.79584150049109,144.97419754592542
Bicycle Rails,2.5,-37.7958432131151,144.97421328490898
Bicycle Rails,2.5,-37.79577940848113,144.97432848093518
Seat,3.44,-37.82112480496884,144.94379241318956
Litter Bin,3.44,-37.82100528040742,144.94333154144755
Bollard,3.15,-37.815996847534024,144.93813320237518
Bollard,3.15,-37.81600495255999,144.93811230220263
Litter Bin,2.65,-37.81509964922842,144.93938976991342
Litter Bin,2.65,-37.815108511530184,144.93939668000135
Bollard,2.94,-37.81250467458821,144.9406541821522
Bollard,2.94,-37.81251639258306,144.94060796550514
Seat,4.0,-37.79511101184582,144.95097089963627
Seat,3.0,-37.79528441498394,144.95064040273323
Bollard,4.0,-37.81155215601458,144.9358586345201
Floral Crate/Planter Box,4.0,-37.81480405537064,144.96643142133053
Bicycle Rails,2.94,-37.81198229420311,144.9383281586843
Bicycle Rails,2.94,-37.811970917125265,144.93832688490573
Bicycle Rails,2.94,-37.81196138250876,144.93831760851901
Bicycle Rails,2.94,-37.811949935853974,144.9383123610014
Bicycle Rails,2.94,-37.81222371686414,144.93620864714725
Seat,3.16,-37.80748456693763,144.95835149196296
Bicycle Rails,2.95,-37.81801034559041,144.94968835918993
Seat,3.3,-37.81798417048194,144.94978950607555
Seat,3.3,-37.8179985243632,144.9497236751696
Litter Bin,4.0,-37.795512124129345,144.9520587924672
Litter Bin,4.0,-37.7949769903601,144.95106318340893
Seat,3.0,-37.79533124894314,144.95179917996657
Seat,4.0,-37.795076731662206,144.95112425119004
Seat,4.0,-37.79372800409895,144.97044704422004
Picnic Setting,3.0,-37.82303506103988,144.9414998423118
Bicycle Rails,2.36,-37.80871229695018,144.9732483634315
Bicycle Rails,1.0,-37.7975247919832,144.9342465114168
Bicycle Rails,2.76,-37.79744938381729,144.9341911465793
Bicycle Rails,1.0,-37.79730759779221,144.932997860619
Bicycle Rails,2.76,-37.79738621052884,144.933035531715
Bicycle Rails,4.17,-37.817993087298774,144.9652287992377
Bicycle Rails,3.16,-37.82035410110069,144.94388923564398
Bicycle Rails,3.16,-37.82034533109671,144.94388243559493
Picnic Setting,4.0,-37.79368997783701,144.97025900194856
Tree Guard,4.0,-37.807789886180764,144.97041453773588
Bicycle Rails,4.17,-37.81798946132229,144.96524321247418
Bicycle Rails,4.17,-37.817986634244114,144.96525692216798
Bicycle Rails,2.76,-37.79894821846965,144.927385459361
Seat,3.45,-37.814560799832485,144.96938532632726
Bicycle Rails,3.16,-37.821202336718855,144.9444134987357
Litter Bin,4.44,-37.82052197003895,144.9441151931157
Litter Bin,3.44,-37.820513541645084,144.94411247328986
Bollard,3.02,-37.82344159430343,144.96183187543707
Bollard,3.02,-37.823462351240124,144.9618700449786
Bollard,3.02,-37.82347929948031,144.96190684240892
Litter Bin,3.44,-37.821143777031565,144.9442595982932
Bicycle Rails,3.16,-37.821194188464084,144.944411339107
Bicycle Rails,3.16,-37.821185446241664,144.94440612862263
Bicycle Rails,3.16,-37.821174798596395,144.9444001757715
Bollard,2.94,-37.81812625967236,144.98875177850294
Tree Guard,4.0,-37.81483122628454,144.97273149007597
Bicycle Rails,2.92,-37.79600033315634,144.96887918551417
Bicycle Rails,2.92,-37.79600667345052,144.9689385208786
Bicycle Rails,2.72,-37.79977681867072,144.95889822094125
Bicycle Rails,2.72,-37.79979611390824,144.958893601163
Seat,3.17,-37.815404194455695,144.96719604219177
Bicycle Rails,2.72,-37.79976274733601,144.95889747257957
Bicycle Rails,2.72,-37.79979733776218,144.95891741769245
Bicycle Rails,2.72,-37.799780032037916,144.9589224369867
Bicycle Rails,2.72,-37.79976573376426,144.9589241934611
Bicycle Rails,2.72,-37.799800778494955,144.95894435322614
Bicycle Rails,3.1,-37.80982000694746,144.9669427884253
Bicycle Rails,1.1,-37.809805266289395,144.96696068530701
Bicycle Rails,3.1,-37.80981344164996,144.9669644366395
Bicycle Rails,2.96,-37.81044396464642,144.98479789693766
Bicycle Rails,2.96,-37.810445476362354,144.9848125088505
Bicycle Rails,2.96,-37.81044671590541,144.9848270145748
Bicycle Rails,4.17,-37.81516074062717,144.96344371001283
Bicycle Rails,4.17,-37.81514863080939,144.9634313200556
Bicycle Rails,4.17,-37.81513765268516,144.9634166270785
Seat,3.16,-37.81847333363281,144.94431642423612
Litter Bin,4.0,-37.795498493282864,144.9520574654177
Bicycle Rails,2.92,-37.79742849430762,144.97104194330822
Bicycle Rails,3.12,-37.80269459841558,144.96436703658193
Bicycle Rails,3.12,-37.80269618914633,144.96438607384377
Bicycle Rails,3.12,-37.80266375483213,144.96409461728553
Bicycle Rails,3.04,-37.801786894062204,144.9499904725575
Bicycle Rails,3.13,-37.81573029539322,144.97240495274886
Bicycle Rails,3.13,-37.81574422550295,144.97241320497955
Bicycle Rails,3.09,-37.81581588222353,144.97263378141227
Bicycle Rails,3.09,-37.81580932960632,144.97265622575281
Bicycle Rails,2.83,-37.79979051985862,144.9468350962314
Bicycle Rails,2.83,-37.79978747132455,144.9468049704314
Bicycle Rails,2.83,-37.79979415734171,144.94686282070805
Bicycle Rails,2.83,-37.79979698613087,144.946890681153
Drinking Fountain,1.0,-37.830658429920206,144.97605393970306
Tree Guard,4.0,-37.81075708804823,144.97138637513504
Bicycle Rails,1.0,-37.810803435659544,144.98809642728907
Bicycle Rails,3.96,-37.81080571911314,144.98811931045952
Bicycle Rails,2.86,-37.81188334933309,144.9849834435043
Bicycle Rails,2.86,-37.81188696246398,144.98501026645073
Bicycle Rails,3.02,-37.82392758279228,144.96074330380145
Bicycle Rails,3.02,-37.82393949385843,144.9607389995837
Bicycle Rails,3.02,-37.823950698096375,144.96073551008885
Bicycle Rails,2.73,-37.8079394614409,144.94979226803113
Bicycle Rails,2.73,-37.80792640805836,144.94981375585212
Bicycle Rails,2.83,-37.79965698306898,144.9485683829919
Bicycle Rails,2.83,-37.7996706971808,144.94856414210085
Bicycle Rails,3.09,-37.804958700181196,144.96576369432617
Bollard,2.94,-37.81810211742413,144.98866791460094
Bicycle Rails,3.09,-37.80495058769471,144.96569576863914
Bicycle Rails,3.09,-37.80494898539146,144.9656760496025
Bicycle Rails,3.09,-37.80494460783838,144.96563653014022
Bicycle Rails,3.09,-37.80494233381293,144.9656144443504
Bicycle Rails,3.06,-37.83570402375862,144.97559822221965
Bicycle Rails,3.06,-37.83569680431423,144.97559239731146
Bicycle Rails,3.05,-37.795721820370254,144.93449354766526
Bicycle Rails,3.05,-37.795724939682465,144.93452753051994
Bollard,3.17,-37.79628330874162,144.92691153403487
Bollard,3.17,-37.7963242676933,144.92747220285543
Bollard,3.17,-37.796136942149055,144.92746869382904
Bollard,3.17,-37.796181156578186,144.92750777413704
Bollard,3.17,-37.79627355818291,144.9274276257073
Bollard,2.37,-37.79696085973308,144.92544562751874
Bollard,3.0,-37.82512536765789,144.9466576412979
Tree Guard,4.0,-37.81260033110113,144.96156948721222
Litter Bin,2.45,-37.81683485276218,144.96917771730892
Litter Bin,3.45,-37.81683123411316,144.96918735878248
Tree Guard,4.0,-37.80957510460615,144.97109874946892
Tree Guard,4.0,-37.80987275539027,144.97090999651158
Bicycle Rails,2.01,-37.82014163698477,144.94470660118878
Bicycle Rails,2.01,-37.82015064279128,144.94468044977566
Bicycle Rails,2.01,-37.82014501198632,144.94469344316832
Drinking Fountain,3.0,-37.82050899334054,144.94485852337164
Bollard,2.8,-37.794545388051965,144.91889947489412
Bollard,3.01,-37.79452845975066,144.91893594964262
Bollard,3.01,-37.79453637955057,144.91892005560226
Bicycle Rails,2.4,-37.79392562027816,144.92085686016006
Bicycle Rails,2.4,-37.793234134072165,144.92207114307197
Bicycle Rails,3.4,-37.793758116742595,144.92104711747206
Bollard,4.0,-37.81022009391292,144.93586154302392
Bollard,4.0,-37.810236649484246,144.93586005965878
Bicycle Rails,2.18,-37.801113535810714,144.9654756632215
Bicycle Rails,2.4,-37.792666120881684,144.92127941304116
Bicycle Rails,3.16,-37.81529708811976,144.95911853244294
Bicycle Rails,3.16,-37.81529836112231,144.9590983908448
Bicycle Rails,3.16,-37.8152980351893,144.9591107818139
Bicycle Rails,3.16,-37.815298667224695,144.95910565257515
Bicycle Rails,3.16,-37.81529962564678,144.95909335778256
Tree Guard,4.0,-37.81615703893954,144.95618595548441
Bollard,3.1,-37.81149386463802,144.96535738013253
Bicycle Rails,3.4,-37.79187949467366,144.92432498784697
Litter Bin,3.0,-37.79961361805648,144.95557345909663
Bicycle Rails,3.0,-37.80008596770236,144.95599644097575
Bicycle Rails,2.95,-37.81923514747931,144.94720679541896
Bicycle Rails,2.95,-37.819205545859226,144.94717330773622
Bollard,2.91,-37.794287810098965,144.9727174317456
Bicycle Rails,3.0,-37.80004831738223,144.95595080049256
Bicycle Rails,3.0,-37.80004169014504,144.95594280595427
Bicycle Rails,3.0,-37.80055841140664,144.95575513358847
Bicycle Rails,3.0,-37.80055321155416,144.9557463046443
Bicycle Rails,3.0,-37.80054693474769,144.95573773254222
Bicycle Rails,3.0,-37.80054204255946,144.95573105301546
Bicycle Rails,3.0,-37.80053705635505,144.95572414893465
Bicycle Rails,3.0,-37.800377300088684,144.95552298604312
Bicycle Rails,3.0,-37.80036872213281,144.95551163810123
Bicycle Rails,3.0,-37.80036051826991,144.95550107485934
Seat,3.0,-37.795314569923235,144.96948737469825
Bicycle Rails,3.0,-37.80034407506604,144.9554779050422
Bicycle Rails,3.11,-37.80036386533145,144.962771380619
Bicycle Rails,3.11,-37.79873681557352,144.96702298035655
Bicycle Rails,3.11,-37.798738536938814,144.9670339495473
Bicycle Rails,3.11,-37.79874140387373,144.967048635173
Bicycle Rails,3.11,-37.798742884405414,144.96706131453317
Bicycle Rails,3.11,-37.79874499350262,144.96707386308938
Bicycle Rails,3.11,-37.79874650146602,144.96708813169278
Bicycle Rails,3.11,-37.798737604485204,144.9670060366479
Litter Bin,2.96,-37.80936676106974,144.9812083979118
Litter Bin,3.43,-37.79979323477317,144.96423022592955
Litter Bin,2.99,-37.828812415571065,144.97035057899328
Tree Guard,4.0,-37.81252951140642,144.96251265896882
Tree Guard,4.0,-37.807151379801795,144.963507605073
Bicycle Rails,2.72,-37.79966917931884,144.9580382619472
Bollard,2.94,-37.81873713850594,144.9886497680998
Bollard,2.94,-37.8187242237973,144.98865341313504
Bicycle Rails,2.72,-37.79967128787555,144.95805592115158
Bicycle Rails,2.72,-37.799673149825445,144.9580749500157
Bicycle Rails,2.72,-37.79967501327309,144.95808886808723
Bicycle Rails,2.72,-37.79967714694319,144.95810277871774
Bicycle Rails,3.11,-37.8003708971875,144.96281320957382
Bicycle Rails,3.11,-37.800366450794165,144.96278539268275
Bicycle Rails,3.11,-37.80036749123448,144.96279865218523
Bicycle Rails,3.11,-37.8003737384511,144.96285242791384
Bicycle Rails,3.11,-37.80037152874783,144.96283408973164
Bicycle Rails,4.0,-37.785540195656736,144.9531866519238
Bicycle Rails,4.0,-37.785547837537415,144.9531804228955
Bicycle Rails,4.0,-37.785557846999744,144.95317560469766
Bicycle Rails,4.0,-37.7855649878805,144.95317166050123
Floral Crate/Planter Box,4.0,-37.81522004808171,144.96655200452878
Floral Crate/Planter Box,4.0,-37.81524220909108,144.96657763716644
Floral Crate/Planter Box,4.0,-37.8152367884167,144.96655597542113
Floral Crate/Planter Box,4.0,-37.8152338516079,144.96657377703056
Seat,3.44,-37.820842408502344,144.94172083427014
Seat,4.17,-37.81426219577293,144.9703915529492
Seat,3.17,-37.81420219188588,144.97059630378283
Seat,4.17,-37.814309067672085,144.97093597936393
Seat,4.17,-37.814421172851794,144.97055418373805
Seat,3.17,-37.814489362015934,144.9703171742237
Seat,3.17,-37.81471835861684,144.96953356778124
Floral Crate/Planter Box,4.0,-37.815168252663504,144.966537635948
Floral Crate/Planter Box,4.0,-37.81514766043028,144.9666080626519
Floral Crate/Planter Box,4.0,-37.81515493113086,144.96661161181999
Floral Crate/Planter Box,4.0,-37.81516300662344,144.96661479811706
Bollard,2.52,-37.79701397162253,144.97013315415654
Tree Guard,5.0,-37.81524614206251,144.96937472548817
Tree Guard,4.0,-37.814348606646405,144.96865584042112
Tree Guard,5.0,-37.81414628765545,144.9685563111411
Tree Guard,4.0,-37.80930948142488,144.96278655237936
Tree Guard,4.0,-37.809335641561226,144.96269950710067
Tree Guard,4.0,-37.809660270653275,144.96158662554421
Litter Bin,4.0,-37.794971270252546,144.95106072945882
