Time,243 year design rainfall - FEH 2013 model,Urban net rain mm (243 year) - urbanised model,Rural net rain mm (243 year) - urbanised model,Sewer loss m3/s (243 year) - urbanised model,Total net rain mm (243 year) - urbanised model,Direct runoff m3/s (243 year) - urbanised model,Baseflow m3/s (243 year) - urbanised model,Total flow m3/s (243 year)- urbanised model
131:36:00,0,0,0,0,0,0,0.53395241944885,0.53395241944885
131:37:00,0,0,0,0,0,0,0.533774795006792,0.533774795006792
131:38:00,0,0,0,0,0,0,0.533597229653225,0.533597229653225
131:39:00,0,0,0,0,0,0,0.533419723368492,0.533419723368492
131:40:00,0,0,0,0,0,0,0.533242276132943,0.533242276132943
131:41:00,0,0,0,0,0,0,0.533064887926935,0.533064887926935
131:42:00,0,0,0,0,0,0,0.532887558730831,0.532887558730831
131:43:00,0,0,0,0,0,0,0.532710288525001,0.532710288525001
131:44:00,0,0,0,0,0,0,0.532533077289822,0.532533077289822
131:45:00,0,0,0,0,0,0,0.532355925005675,0.532355925005675
131:46:00,0,0,0,0,0,0,0.532178831652951,0.532178831652951
131:47:00,0,0,0,0,0,0,0.532001797212046,0.532001797212046
131:48:00,0,0,0,0,0,0,0.531824821663361,0.531824821663361
131:49:00,0,0,0,0,0,0,0.531647904987306,0.531647904987306
131:50:00,0,0,0,0,0,0,0.531471047164296,0.531471047164296
131:51:00,0,0,0,0,0,0,0.531294248174754,0.531294248174754
131:52:00,0,0,0,0,0,0,0.531117507999107,0.531117507999107
131:53:00,0,0,0,0,0,0,0.53094082661779,0.53094082661779
131:54:00,0,0,0,0,0,0,0.530764204011246,0.530764204011246
131:55:00,0,0,0,0,0,0,0.530587640159922,0.530587640159922
131:56:00,0,0,0,0,0,0,0.530411135044273,0.530411135044273
131:57:00,0,0,0,0,0,0,0.530234688644759,0.530234688644759
131:58:00,0,0,0,0,0,0,0.530058300941848,0.530058300941848
131:59:00,0,0,0,0,0,0,0.529881971916015,0.529881971916015
132:00:00,0,0,0,0,0,0,0.529705701547739,0.529705701547739
132:01:00,0,0,0,0,0,0,0.529529489817508,0.529529489817508
132:02:00,0,0,0,0,0,0,0.529353336705815,0.529353336705815
132:03:00,0,0,0,0,0,0,0.52917724219316,0.52917724219316
132:04:00,0,0,0,0,0,0,0.529001206260049,0.529001206260049
132:05:00,0,0,0,0,0,0,0.528825228886997,0.528825228886997
132:06:00,0,0,0,0,0,0,0.528649310054521,0.528649310054521
132:07:00,0,0,0,0,0,0,0.528473449743148,0.528473449743148
132:08:00,0,0,0,0,0,0,0.52829764793341,0.52829764793341
132:09:00,0,0,0,0,0,0,0.528121904605846,0.528121904605846
132:10:00,0,0,0,0,0,0,0.527946219741002,0.527946219741002
132:11:00,0,0,0,0,0,0,0.527770593319429,0.527770593319429
132:12:00,0,0,0,0,0,0,0.527595025321686,0.527595025321686
132:13:00,0,0,0,0,0,0,0.527419515728337,0.527419515728337
132:14:00,0,0,0,0,0,0,0.527244064519954,0.527244064519954
132:15:00,0,0,0,0,0,0,0.527068671677113,0.527068671677113
132:16:00,0,0,0,0,0,0,0.5268933371804,0.5268933371804
132:17:00,0,0,0,0,0,0,0.526718061010405,0.526718061010405
132:18:00,0,0,0,0,0,0,0.526542843147725,0.526542843147725
132:19:00,0,0,0,0,0,0,0.526367683572963,0.526367683572963
132:20:00,0,0,0,0,0,0,0.52619258226673,0.52619258226673
132:21:00,0,0,0,0,0,0,0.526017539209642,0.526017539209642
132:22:00,0,0,0,0,0,0,0.525842554382321,0.525842554382321
132:23:00,0,0,0,0,0,0,0.525667627765398,0.525667627765398
132:24:00,0,0,0,0,0,0,0.525492759339507,0.525492759339507
132:25:00,0,0,0,0,0,0,0.525317949085291,0.525317949085291
132:26:00,0,0,0,0,0,0,0.525143196983399,0.525143196983399
132:27:00,0,0,0,0,0,0,0.524968503014485,0.524968503014485
132:28:00,0,0,0,0,0,0,0.524793867159212,0.524793867159212
132:29:00,0,0,0,0,0,0,0.524619289398246,0.524619289398246
132:30:00,0,0,0,0,0,0,0.524444769712263,0.524444769712263
132:31:00,0,0,0,0,0,0,0.524270308081943,0.524270308081943
132:32:00,0,0,0,0,0,0,0.524095904487974,0.524095904487974
132:33:00,0,0,0,0,0,0,0.523921558911049,0.523921558911049
132:34:00,0,0,0,0,0,0,0.523747271331868,0.523747271331868
132:35:00,0,0,0,0,0,0,0.523573041731138,0.523573041731138
132:36:00,0,0,0,0,0,0,0.523398870089571,0.523398870089571
132:37:00,0,0,0,0,0,0,0.523224756387887,0.523224756387887
132:38:00,0,0,0,0,0,0,0.523050700606812,0.523050700606812
132:39:00,0,0,0,0,0,0,0.522876702727077,0.522876702727077
132:40:00,0,0,0,0,0,0,0.522702762729422,0.522702762729422
132:41:00,0,0,0,0,0,0,0.522528880594591,0.522528880594591
132:42:00,0,0,0,0,0,0,0.522355056303336,0.522355056303336
132:43:00,0,0,0,0,0,0,0.522181289836414,0.522181289836414
132:44:00,0,0,0,0,0,0,0.52200758117459,0.52200758117459
132:45:00,0,0,0,0,0,0,0.521833930298635,0.521833930298635
132:46:00,0,0,0,0,0,0,0.521660337189324,0.521660337189324
132:47:00,0,0,0,0,0,0,0.521486801827442,0.521486801827442
132:48:00,0,0,0,0,0,0,0.521313324193778,0.521313324193778
132:49:00,0,0,0,0,0,0,0.521139904269129,0.521139904269129
132:50:00,0,0,0,0,0,0,0.520966542034296,0.520966542034296
132:51:00,0,0,0,0,0,0,0.52079323747009,0.52079323747009
132:52:00,0,0,0,0,0,0,0.520619990557325,0.520619990557325
132:53:00,0,0,0,0,0,0,0.520446801276822,0.520446801276822
132:54:00,0,0,0,0,0,0,0.520273669609411,0.520273669609411
132:55:00,0,0,0,0,0,0,0.520100595535925,0.520100595535925
132:56:00,0,0,0,0,0,0,0.519927579037205,0.519927579037205
132:57:00,0,0,0,0,0,0,0.519754620094099,0.519754620094099
132:58:00,0,0,0,0,0,0,0.51958171868746,0.51958171868746
132:59:00,0,0,0,0,0,0,0.519408874798147,0.519408874798147
133:00:00,0,0,0,0,0,0,0.519236088407029,0.519236088407029
133:01:00,0,0,0,0,0,0,0.519063359494975,0.519063359494975
133:02:00,0,0,0,0,0,0,0.518890688042867,0.518890688042867
133:03:00,0,0,0,0,0,0,0.518718074031589,0.518718074031589
133:04:00,0,0,0,0,0,0,0.518545517442034,0.518545517442034
133:05:00,0,0,0,0,0,0,0.518373018255098,0.518373018255098
133:06:00,0,0,0,0,0,0,0.518200576451687,0.518200576451687
133:07:00,0,0,0,0,0,0,0.518028192012712,0.518028192012712
133:08:00,0,0,0,0,0,0,0.517855864919089,0.517855864919089
133:09:00,0,0,0,0,0,0,0.517683595151743,0.517683595151743
133:10:00,0,0,0,0,0,0,0.517511382691602,0.517511382691602
133:11:00,0,0,0,0,0,0,0.517339227519604,0.517339227519604
133:12:00,0,0,0,0,0,0,0.517167129616691,0.517167129616691
133:13:00,0,0,0,0,0,0,0.516995088963811,0.516995088963811
133:14:00,0,0,0,0,0,0,0.51682310554192,0.51682310554192
133:15:00,0,0,0,0,0,0,0.516651179331979,0.516651179331979
133:16:00,0,0,0,0,0,0,0.516479310314957,0.516479310314957
133:17:00,0,0,0,0,0,0,0.516307498471827,0.516307498471827
133:18:00,0,0,0,0,0,0,0.516135743783571,0.516135743783571
133:19:00,0,0,0,0,0,0,0.515964046231174,0.515964046231174
133:20:00,0,0,0,0,0,0,0.515792405795631,0.515792405795631
133:21:00,0,0,0,0,0,0,0.51562082245794,0.51562082245794
133:22:00,0,0,0,0,0,0,0.515449296199108,0.515449296199108
133:23:00,0,0,0,0,0,0,0.515277827000146,0.515277827000146
133:24:00,0,0,0,0,0,0,0.515106414842074,0.515106414842074
133:25:00,0,0,0,0,0,0,0.514935059705916,0.514935059705916
133:26:00,0,0,0,0,0,0,0.514763761572703,0.514763761572703
133:27:00,0,0,0,0,0,0,0.514592520423472,0.514592520423472
133:28:00,0,0,0,0,0,0,0.514421336239268,0.514421336239268
133:29:00,0,0,0,0,0,0,0.51425020900114,0.51425020900114
133:30:00,0,0,0,0,0,0,0.514079138690144,0.514079138690144
133:31:00,0,0,0,0,0,0,0.513908125287344,0.513908125287344
133:32:00,0,0,0,0,0,0,0.513737168773808,0.513737168773808
133:33:00,0,0,0,0,0,0,0.513566269130612,0.513566269130612
133:34:00,0,0,0,0,0,0,0.513395426338836,0.513395426338836
133:35:00,0,0,0,0,0,0,0.513224640379569,0.513224640379569
133:36:00,0,0,0,0,0,0,0.513053911233905,0.513053911233905
133:37:00,0,0,0,0,0,0,0.512883238882945,0.512883238882945
133:38:00,0,0,0,0,0,0,0.512712623307794,0.512712623307794
133:39:00,0,0,0,0,0,0,0.512542064489566,0.512542064489566
133:40:00,0,0,0,0,0,0,0.512371562409381,0.512371562409381
133:41:00,0,0,0,0,0,0,0.512201117048363,0.512201117048363
133:42:00,0,0,0,0,0,0,0.512030728387645,0.512030728387645
133:43:00,0,0,0,0,0,0,0.511860396408365,0.511860396408365
133:44:00,0,0,0,0,0,0,0.511690121091667,0.511690121091667
133:45:00,0,0,0,0,0,0,0.511519902418701,0.511519902418701
133:46:00,0,0,0,0,0,0,0.511349740370625,0.511349740370625
133:47:00,0,0,0,0,0,0,0.511179634928602,0.511179634928602
133:48:00,0,0,0,0,0,0,0.511009586073801,0.511009586073801
133:49:00,0,0,0,0,0,0,0.510839593787398,0.510839593787398
133:50:00,0,0,0,0,0,0,0.510669658050575,0.510669658050575
133:51:00,0,0,0,0,0,0,0.51049977884452,0.51049977884452
133:52:00,0,0,0,0,0,0,0.510329956150428,0.510329956150428
133:53:00,0,0,0,0,0,0,0.510160189949499,0.510160189949499
133:54:00,0,0,0,0,0,0,0.509990480222941,0.509990480222941
133:55:00,0,0,0,0,0,0,0.509820826951966,0.509820826951966
133:56:00,0,0,0,0,0,0,0.509651230117795,0.509651230117795
133:57:00,0,0,0,0,0,0,0.509481689701652,0.509481689701652
133:58:00,0,0,0,0,0,0,0.50931220568477,0.50931220568477
133:59:00,0,0,0,0,0,0,0.509142778048388,0.509142778048388
134:00:00,0,0,0,0,0,0,0.508973406773749,0.508973406773749
134:01:00,0,0,0,0,0,0,0.508804091842104,0.508804091842104
134:02:00,0,0,0,0,0,0,0.508634833234711,0.508634833234711
134:03:00,0,0,0,0,0,0,0.508465630932832,0.508465630932832
134:04:00,0,0,0,0,0,0,0.508296484917738,0.508296484917738
134:05:00,0,0,0,0,0,0,0.508127395170703,0.508127395170703
134:06:00,0,0,0,0,0,0,0.507958361673009,0.507958361673009
134:07:00,0,0,0,0,0,0,0.507789384405945,0.507789384405945
134:08:00,0,0,0,0,0,0,0.507620463350805,0.507620463350805
134:09:00,0,0,0,0,0,0,0.507451598488889,0.507451598488889
134:10:00,0,0,0,0,0,0,0.507282789801505,0.507282789801505
134:11:00,0,0,0,0,0,0,0.507114037269965,0.507114037269965
134:12:00,0,0,0,0,0,0,0.506945340875588,0.506945340875588
134:13:00,0,0,0,0,0,0,0.5067767005997,0.5067767005997
134:14:00,0,0,0,0,0,0,0.506608116423633,0.506608116423633
134:15:00,0,0,0,0,0,0,0.506439588328724,0.506439588328724
134:16:00,0,0,0,0,0,0,0.506271116296318,0.506271116296318
134:17:00,0,0,0,0,0,0,0.506102700307764,0.506102700307764
134:18:00,0,0,0,0,0,0,0.50593434034442,0.50593434034442
134:19:00,0,0,0,0,0,0,0.505766036387647,0.505766036387647
134:20:00,0,0,0,0,0,0,0.505597788418816,0.505597788418816
134:21:00,0,0,0,0,0,0,0.5054295964193,0.5054295964193
134:22:00,0,0,0,0,0,0,0.505261460370481,0.505261460370481
134:23:00,0,0,0,0,0,0,0.505093380253746,0.505093380253746
134:24:00,0,0,0,0,0,0,0.50492535605049,0.50492535605049
134:25:00,0,0,0,0,0,0,0.504757387742112,0.504757387742112
134:26:00,0,0,0,0,0,0,0.504589475310018,0.504589475310018
134:27:00,0,0,0,0,0,0,0.50442161873562,0.50442161873562
134:28:00,0,0,0,0,0,0,0.504253818000337,0.504253818000337
134:29:00,0,0,0,0,0,0,0.504086073085593,0.504086073085593
134:30:00,0,0,0,0,0,0,0.503918383972819,0.503918383972819
134:31:00,0,0,0,0,0,0,0.503750750643452,0.503750750643452
134:32:00,0,0,0,0,0,0,0.503583173078935,0.503583173078935
134:33:00,0,0,0,0,0,0,0.503415651260717,0.503415651260717
134:34:00,0,0,0,0,0,0,0.503248185170254,0.503248185170254
134:35:00,0,0,0,0,0,0,0.503080774789008,0.503080774789008
134:36:00,0,0,0,0,0,0,0.502913420098445,0.502913420098445
134:37:00,0,0,0,0,0,0,0.502746121080041,0.502746121080041
134:38:00,0,0,0,0,0,0,0.502578877715275,0.502578877715275
134:39:00,0,0,0,0,0,0,0.502411689985634,0.502411689985634
134:40:00,0,0,0,0,0,0,0.502244557872609,0.502244557872609
134:41:00,0,0,0,0,0,0,0.502077481357701,0.502077481357701
134:42:00,0,0,0,0,0,0,0.501910460422412,0.501910460422412
134:43:00,0,0,0,0,0,0,0.501743495048255,0.501743495048255
134:44:00,0,0,0,0,0,0,0.501576585216746,0.501576585216746
134:45:00,0,0,0,0,0,0,0.501409730909408,0.501409730909408
134:46:00,0,0,0,0,0,0,0.501242932107772,0.501242932107772
134:47:00,0,0,0,0,0,0,0.501076188793371,0.501076188793371
134:48:00,0,0,0,0,0,0,0.500909500947749,0.500909500947749
134:49:00,0,0,0,0,0,0,0.500742868552452,0.500742868552452
134:50:00,0,0,0,0,0,0,0.500576291589035,0.500576291589035
