Cluster,Dur_bins,Variable,Mean,Duration,Profile_shape,Cluster_id
15,0.791666667,irain,0.359998241,[6:45 - 19:25) hr,F2,15-C
15,0.916666667,crain,0.978219678,[6:45 - 19:25) hr,F2,15-C
15,0.875,prain,0.015946464,[6:45 - 19:25) hr,F2,15-C
15,0.875,irain,0.191357569,[6:45 - 19:25) hr,F2,15-C
15,1,crain,1,[6:45 - 19:25) hr,F2,15-C
15,0.958333333,prain,0.021780322,[6:45 - 19:25) hr,F2,15-C
15,0.958333333,irain,0.261363862,[6:45 - 19:25) hr,F2,15-C
1,0,crain,0,[6:45 - 19:25) hr,F2,1-C
1,0,prain,0,[6:45 - 19:25) hr,F2,1-C
1,0,irain,0,[6:45 - 19:25) hr,F2,1-C
2,0,crain,0,[6:45 - 19:25) hr,B1,2-C
2,0,prain,0,[6:45 - 19:25) hr,B1,2-C
2,0,irain,0,[6:45 - 19:25) hr,B1,2-C
3,0,crain,0,[6:45 - 19:25) hr,F1,3-C
3,0,prain,0,[6:45 - 19:25) hr,F1,3-C
3,0,irain,0,[6:45 - 19:25) hr,F1,3-C
4,0,crain,0,[6:45 - 19:25) hr,B1,4-C
4,0,prain,0,[6:45 - 19:25) hr,B1,4-C
4,0,irain,0,[6:45 - 19:25) hr,B1,4-C
5,0,crain,0,[6:45 - 19:25) hr,B2,5-C
5,0,prain,0,[6:45 - 19:25) hr,B2,5-C
5,0,irain,0,[6:45 - 19:25) hr,B2,5-C
6,0,crain,0,[6:45 - 19:25) hr,B1,6-C
6,0,prain,0,[6:45 - 19:25) hr,B1,6-C
6,0,irain,0,[6:45 - 19:25) hr,B1,6-C
7,0,crain,0,[6:45 - 19:25) hr,B2,7-C
7,0,prain,0,[6:45 - 19:25) hr,B2,7-C
7,0,irain,0,[6:45 - 19:25) hr,B2,7-C
8,0,crain,0,[6:45 - 19:25) hr,F1,8-C
8,0,prain,0,[6:45 - 19:25) hr,F1,8-C
8,0,irain,0,[6:45 - 19:25) hr,F1,8-C
9,0,crain,0,[6:45 - 19:25) hr,B2,9-C
9,0,prain,0,[6:45 - 19:25) hr,B2,9-C
9,0,irain,0,[6:45 - 19:25) hr,B2,9-C
10,0,crain,0,[6:45 - 19:25) hr,C,10-C
10,0,prain,0,[6:45 - 19:25) hr,C,10-C
10,0,irain,0,[6:45 - 19:25) hr,C,10-C
11,0,crain,0,[6:45 - 19:25) hr,C,11-C
11,0,prain,0,[6:45 - 19:25) hr,C,11-C
11,0,irain,0,[6:45 - 19:25) hr,C,11-C
12,0,crain,0,[6:45 - 19:25) hr,F1,12-C
12,0,prain,0,[6:45 - 19:25) hr,F1,12-C
12,0,irain,0,[6:45 - 19:25) hr,F1,12-C
13,0,crain,0,[6:45 - 19:25) hr,C,13-C
13,0,prain,0,[6:45 - 19:25) hr,C,13-C
13,0,irain,0,[6:45 - 19:25) hr,C,13-C
14,0,crain,0,[6:45 - 19:25) hr,F1,14-C
14,0,prain,0,[6:45 - 19:25) hr,F1,14-C
14,0,irain,0,[6:45 - 19:25) hr,F1,14-C
15,0,crain,0,[6:45 - 19:25) hr,F2,15-C
15,0,prain,0,[6:45 - 19:25) hr,F2,15-C
15,0,irain,0,[6:45 - 19:25) hr,F2,15-C
1,1,crain,1,[6:45 - 19:25) hr,F2,1-C
1,1,prain,0,[6:45 - 19:25) hr,F2,1-C
1,1,irain,0,[6:45 - 19:25) hr,F2,1-C
2,1,crain,1,[6:45 - 19:25) hr,B1,2-C
2,1,prain,0,[6:45 - 19:25) hr,B1,2-C
2,1,irain,0,[6:45 - 19:25) hr,B1,2-C
3,1,crain,1,[6:45 - 19:25) hr,F1,3-C
3,1,prain,0,[6:45 - 19:25) hr,F1,3-C
3,1,irain,0,[6:45 - 19:25) hr,F1,3-C
4,1,crain,1,[6:45 - 19:25) hr,B1,4-C
4,1,prain,0,[6:45 - 19:25) hr,B1,4-C
4,1,irain,0,[6:45 - 19:25) hr,B1,4-C
5,1,crain,1,[6:45 - 19:25) hr,B2,5-C
5,1,prain,0,[6:45 - 19:25) hr,B2,5-C
5,1,irain,0,[6:45 - 19:25) hr,B2,5-C
6,1,crain,1,[6:45 - 19:25) hr,B1,6-C
6,1,prain,0,[6:45 - 19:25) hr,B1,6-C
6,1,irain,0,[6:45 - 19:25) hr,B1,6-C
7,1,crain,1,[6:45 - 19:25) hr,B2,7-C
7,1,prain,0,[6:45 - 19:25) hr,B2,7-C
7,1,irain,0,[6:45 - 19:25) hr,B2,7-C
8,1,crain,1,[6:45 - 19:25) hr,F1,8-C
8,1,prain,0,[6:45 - 19:25) hr,F1,8-C
8,1,irain,0,[6:45 - 19:25) hr,F1,8-C
9,1,crain,1,[6:45 - 19:25) hr,B2,9-C
9,1,prain,0,[6:45 - 19:25) hr,B2,9-C
9,1,irain,0,[6:45 - 19:25) hr,B2,9-C
10,1,crain,1,[6:45 - 19:25) hr,C,10-C
10,1,prain,0,[6:45 - 19:25) hr,C,10-C
10,1,irain,0,[6:45 - 19:25) hr,C,10-C
11,1,crain,1,[6:45 - 19:25) hr,C,11-C
11,1,prain,0,[6:45 - 19:25) hr,C,11-C
11,1,irain,0,[6:45 - 19:25) hr,C,11-C
12,1,crain,1,[6:45 - 19:25) hr,F1,12-C
12,1,prain,0,[6:45 - 19:25) hr,F1,12-C
12,1,irain,0,[6:45 - 19:25) hr,F1,12-C
13,1,crain,1,[6:45 - 19:25) hr,C,13-C
13,1,prain,0,[6:45 - 19:25) hr,C,13-C
13,1,irain,0,[6:45 - 19:25) hr,C,13-C
14,1,crain,1,[6:45 - 19:25) hr,F1,14-C
14,1,prain,0,[6:45 - 19:25) hr,F1,14-C
14,1,irain,0,[6:45 - 19:25) hr,F1,14-C
15,1,crain,1,[6:45 - 19:25) hr,F2,15-C
15,1,prain,0,[6:45 - 19:25) hr,F2,15-C
15,1,irain,0,[6:45 - 19:25) hr,F2,15-C
1,0.083333333,crain,0.54533662,[2:10 - 6:45) hr,F2,1-B
1,0.041666667,prain,0.54533662,[2:10 - 6:45) hr,F2,1-B
1,0.041666667,irain,6.544039436,[2:10 - 6:45) hr,F2,1-B
1,0.166666667,crain,0.795458334,[2:10 - 6:45) hr,F2,1-B
1,0.125,prain,0.250121714,[2:10 - 6:45) hr,F2,1-B
1,0.125,irain,3.001460568,[2:10 - 6:45) hr,F2,1-B
1,0.25,crain,0.849231764,[2:10 - 6:45) hr,F2,1-B
1,0.208333333,prain,0.053773431,[2:10 - 6:45) hr,F2,1-B
1,0.208333333,irain,0.645281167,[2:10 - 6:45) hr,F2,1-B
1,0.333333333,crain,0.872770993,[2:10 - 6:45) hr,F2,1-B
1,0.291666667,prain,0.023539229,[2:10 - 6:45) hr,F2,1-B
1,0.291666667,irain,0.282470744,[2:10 - 6:45) hr,F2,1-B
1,0.416666667,crain,0.888840979,[2:10 - 6:45) hr,F2,1-B
1,0.375,prain,0.016069986,[2:10 - 6:45) hr,F2,1-B
1,0.375,irain,0.192839834,[2:10 - 6:45) hr,F2,1-B
1,0.5,crain,0.911542162,[2:10 - 6:45) hr,F2,1-B
1,0.458333333,prain,0.022701183,[2:10 - 6:45) hr,F2,1-B
1,0.458333333,irain,0.2724142,[2:10 - 6:45) hr,F2,1-B
1,0.583333333,crain,0.925907073,[2:10 - 6:45) hr,F2,1-B
1,0.541666667,prain,0.014364911,[2:10 - 6:45) hr,F2,1-B
1,0.541666667,irain,0.172378927,[2:10 - 6:45) hr,F2,1-B
1,0.666666667,crain,0.938517799,[2:10 - 6:45) hr,F2,1-B
1,0.625,prain,0.012610726,[2:10 - 6:45) hr,F2,1-B
1,0.625,irain,0.151328714,[2:10 - 6:45) hr,F2,1-B
1,0.75,crain,0.956709864,[2:10 - 6:45) hr,F2,1-B
1,0.708333333,prain,0.018192065,[2:10 - 6:45) hr,F2,1-B
1,0.708333333,irain,0.218304785,[2:10 - 6:45) hr,F2,1-B
1,0.833333333,crain,0.968811069,[2:10 - 6:45) hr,F2,1-B
1,0.791666667,prain,0.012101205,[2:10 - 6:45) hr,F2,1-B
1,0.791666667,irain,0.145214454,[2:10 - 6:45) hr,F2,1-B
1,0.916666667,crain,0.980731622,[2:10 - 6:45) hr,F2,1-B
1,0.875,prain,0.011920553,[2:10 - 6:45) hr,F2,1-B
1,0.875,irain,0.143046633,[2:10 - 6:45) hr,F2,1-B
1,1,crain,1,[2:10 - 6:45) hr,F2,1-B
1,0.958333333,prain,0.019268378,[2:10 - 6:45) hr,F2,1-B
1,0.958333333,irain,0.231220539,[2:10 - 6:45) hr,F2,1-B
2,0.083333333,crain,0.033230352,[2:10 - 6:45) hr,B1,2-B
2,0.041666667,prain,0.033230352,[2:10 - 6:45) hr,B1,2-B
2,0.041666667,irain,0.398764226,[2:10 - 6:45) hr,B1,2-B
2,0.166666667,crain,0.065384379,[2:10 - 6:45) hr,B1,2-B
2,0.125,prain,0.032154027,[2:10 - 6:45) hr,B1,2-B
2,0.125,irain,0.385848321,[2:10 - 6:45) hr,B1,2-B
2,0.25,crain,0.107633502,[2:10 - 6:45) hr,B1,2-B
2,0.208333333,prain,0.042249123,[2:10 - 6:45) hr,B1,2-B
2,0.208333333,irain,0.506989476,[2:10 - 6:45) hr,B1,2-B
2,0.333333333,crain,0.154929766,[2:10 - 6:45) hr,B1,2-B
2,0.291666667,prain,0.047296264,[2:10 - 6:45) hr,B1,2-B
2,0.291666667,irain,0.56755517,[2:10 - 6:45) hr,B1,2-B
2,0.416666667,crain,0.212267249,[2:10 - 6:45) hr,B1,2-B
2,0.375,prain,0.057337483,[2:10 - 6:45) hr,B1,2-B
2,0.375,irain,0.688049795,[2:10 - 6:45) hr,B1,2-B
2,0.5,crain,0.295367664,[2:10 - 6:45) hr,B1,2-B
2,0.458333333,prain,0.083100415,[2:10 - 6:45) hr,B1,2-B
2,0.458333333,irain,0.997204977,[2:10 - 6:45) hr,B1,2-B
2,0.583333333,crain,0.394138583,[2:10 - 6:45) hr,B1,2-B
2,0.541666667,prain,0.098770919,[2:10 - 6:45) hr,B1,2-B
2,0.541666667,irain,1.185251033,[2:10 - 6:45) hr,B1,2-B
2,0.666666667,crain,0.554674333,[2:10 - 6:45) hr,B1,2-B
2,0.625,prain,0.16053575,[2:10 - 6:45) hr,B1,2-B
2,0.625,irain,1.926428994,[2:10 - 6:45) hr,B1,2-B
2,0.75,crain,0.741442342,[2:10 - 6:45) hr,B1,2-B
2,0.708333333,prain,0.18676801,[2:10 - 6:45) hr,B1,2-B
2,0.708333333,irain,2.241216115,[2:10 - 6:45) hr,B1,2-B
2,0.833333333,crain,0.870090267,[2:10 - 6:45) hr,B1,2-B
2,0.791666667,prain,0.128647924,[2:10 - 6:45) hr,B1,2-B
2,0.791666667,irain,1.543775094,[2:10 - 6:45) hr,B1,2-B
2,0.916666667,crain,0.947789901,[2:10 - 6:45) hr,B1,2-B
2,0.875,prain,0.077699635,[2:10 - 6:45) hr,B1,2-B
2,0.875,irain,0.932395616,[2:10 - 6:45) hr,B1,2-B
2,1,crain,1,[2:10 - 6:45) hr,B1,2-B
2,0.958333333,prain,0.052210099,[2:10 - 6:45) hr,B1,2-B
2,0.958333333,irain,0.626521183,[2:10 - 6:45) hr,B1,2-B
3,0.083333333,crain,0.082384369,[2:10 - 6:45) hr,F1,3-B
3,0.041666667,prain,0.082384369,[2:10 - 6:45) hr,F1,3-B
3,0.041666667,irain,0.988612423,[2:10 - 6:45) hr,F1,3-B
3,0.166666667,crain,0.206140846,[2:10 - 6:45) hr,F1,3-B
3,0.125,prain,0.123756478,[2:10 - 6:45) hr,F1,3-B
3,0.125,irain,1.485077733,[2:10 - 6:45) hr,F1,3-B
3,0.25,crain,0.482184469,[2:10 - 6:45) hr,F1,3-B
3,0.208333333,prain,0.276043622,[2:10 - 6:45) hr,F1,3-B
3,0.208333333,irain,3.312523467,[2:10 - 6:45) hr,F1,3-B
3,0.333333333,crain,0.74190327,[2:10 - 6:45) hr,F1,3-B
3,0.291666667,prain,0.259718801,[2:10 - 6:45) hr,F1,3-B
3,0.291666667,irain,3.116625615,[2:10 - 6:45) hr,F1,3-B
3,0.416666667,crain,0.835884474,[2:10 - 6:45) hr,F1,3-B
3,0.375,prain,0.093981204,[2:10 - 6:45) hr,F1,3-B
3,0.375,irain,1.127774451,[2:10 - 6:45) hr,F1,3-B
3,0.5,crain,0.879636341,[2:10 - 6:45) hr,F1,3-B
3,0.458333333,prain,0.043751867,[2:10 - 6:45) hr,F1,3-B
3,0.458333333,irain,0.525022401,[2:10 - 6:45) hr,F1,3-B
3,0.583333333,crain,0.902079533,[2:10 - 6:45) hr,F1,3-B
3,0.541666667,prain,0.022443192,[2:10 - 6:45) hr,F1,3-B
3,0.541666667,irain,0.269318308,[2:10 - 6:45) hr,F1,3-B
3,0.666666667,crain,0.922878085,[2:10 - 6:45) hr,F1,3-B
3,0.625,prain,0.020798552,[2:10 - 6:45) hr,F1,3-B
3,0.625,irain,0.249582619,[2:10 - 6:45) hr,F1,3-B
3,0.75,crain,0.944494719,[2:10 - 6:45) hr,F1,3-B
3,0.708333333,prain,0.021616635,[2:10 - 6:45) hr,F1,3-B
3,0.708333333,irain,0.259399615,[2:10 - 6:45) hr,F1,3-B
3,0.833333333,crain,0.958666396,[2:10 - 6:45) hr,F1,3-B
3,0.791666667,prain,0.014171676,[2:10 - 6:45) hr,F1,3-B
3,0.791666667,irain,0.170060118,[2:10 - 6:45) hr,F1,3-B
3,0.916666667,crain,0.975791756,[2:10 - 6:45) hr,F1,3-B
3,0.875,prain,0.01712536,[2:10 - 6:45) hr,F1,3-B
3,0.875,irain,0.205504323,[2:10 - 6:45) hr,F1,3-B
3,1,crain,1,[2:10 - 6:45) hr,F1,3-B
3,0.958333333,prain,0.024208244,[2:10 - 6:45) hr,F1,3-B
3,0.958333333,irain,0.290498927,[2:10 - 6:45) hr,F1,3-B
4,0.083333333,crain,0.046323296,[2:10 - 6:45) hr,B2,4-B
4,0.041666667,prain,0.046323296,[2:10 - 6:45) hr,B2,4-B
4,0.041666667,irain,0.555879549,[2:10 - 6:45) hr,B2,4-B
4,0.166666667,crain,0.102427143,[2:10 - 6:45) hr,B2,4-B
4,0.125,prain,0.056103847,[2:10 - 6:45) hr,B2,4-B
4,0.125,irain,0.673246165,[2:10 - 6:45) hr,B2,4-B
4,0.25,crain,0.162974261,[2:10 - 6:45) hr,B2,4-B
4,0.208333333,prain,0.060547118,[2:10 - 6:45) hr,B2,4-B
4,0.208333333,irain,0.726565413,[2:10 - 6:45) hr,B2,4-B
4,0.333333333,crain,0.2344731,[2:10 - 6:45) hr,B2,4-B
4,0.291666667,prain,0.07149884,[2:10 - 6:45) hr,B2,4-B
4,0.291666667,irain,0.857986077,[2:10 - 6:45) hr,B2,4-B
4,0.416666667,crain,0.301452785,[2:10 - 6:45) hr,B2,4-B
4,0.375,prain,0.066979685,[2:10 - 6:45) hr,B2,4-B
4,0.375,irain,0.803756215,[2:10 - 6:45) hr,B2,4-B
4,0.5,crain,0.378053229,[2:10 - 6:45) hr,B2,4-B
4,0.458333333,prain,0.076600444,[2:10 - 6:45) hr,B2,4-B
4,0.458333333,irain,0.919205327,[2:10 - 6:45) hr,B2,4-B
4,0.583333333,crain,0.44419701,[2:10 - 6:45) hr,B2,4-B
4,0.541666667,prain,0.066143781,[2:10 - 6:45) hr,B2,4-B
4,0.541666667,irain,0.793725376,[2:10 - 6:45) hr,B2,4-B
4,0.666666667,crain,0.51929912,[2:10 - 6:45) hr,B2,4-B
4,0.625,prain,0.07510211,[2:10 - 6:45) hr,B2,4-B
4,0.625,irain,0.901225319,[2:10 - 6:45) hr,B2,4-B
4,0.75,crain,0.596351043,[2:10 - 6:45) hr,B2,4-B
4,0.708333333,prain,0.077051923,[2:10 - 6:45) hr,B2,4-B
4,0.708333333,irain,0.92462307,[2:10 - 6:45) hr,B2,4-B
4,0.833333333,crain,0.719170334,[2:10 - 6:45) hr,B2,4-B
4,0.791666667,prain,0.122819291,[2:10 - 6:45) hr,B2,4-B
4,0.791666667,irain,1.473831498,[2:10 - 6:45) hr,B2,4-B
4,0.916666667,crain,0.880836554,[2:10 - 6:45) hr,B2,4-B
4,0.875,prain,0.16166622,[2:10 - 6:45) hr,B2,4-B
4,0.875,irain,1.939994644,[2:10 - 6:45) hr,B2,4-B
4,1,crain,1,[2:10 - 6:45) hr,B2,4-B
4,0.958333333,prain,0.119163446,[2:10 - 6:45) hr,B2,4-B
4,0.958333333,irain,1.429961347,[2:10 - 6:45) hr,B2,4-B
5,0.083333333,crain,0.020243517,[2:10 - 6:45) hr,B2,5-B
5,0.041666667,prain,0.020243517,[2:10 - 6:45) hr,B2,5-B
5,0.041666667,irain,0.242922203,[2:10 - 6:45) hr,B2,5-B
5,0.166666667,crain,0.027676386,[2:10 - 6:45) hr,B2,5-B
5,0.125,prain,0.007432869,[2:10 - 6:45) hr,B2,5-B
5,0.125,irain,0.08919443,[2:10 - 6:45) hr,B2,5-B
5,0.25,crain,0.034873853,[2:10 - 6:45) hr,B2,5-B
5,0.208333333,prain,0.007197467,[2:10 - 6:45) hr,B2,5-B
5,0.208333333,irain,0.086369604,[2:10 - 6:45) hr,B2,5-B
5,0.333333333,crain,0.045780542,[2:10 - 6:45) hr,B2,5-B
5,0.291666667,prain,0.010906689,[2:10 - 6:45) hr,B2,5-B
5,0.291666667,irain,0.130880273,[2:10 - 6:45) hr,B2,5-B
5,0.416666667,crain,0.069476649,[2:10 - 6:45) hr,B2,5-B
5,0.375,prain,0.023696106,[2:10 - 6:45) hr,B2,5-B
5,0.375,irain,0.284353278,[2:10 - 6:45) hr,B2,5-B
5,0.5,crain,0.089150223,[2:10 - 6:45) hr,B2,5-B
5,0.458333333,prain,0.019673574,[2:10 - 6:45) hr,B2,5-B
5,0.458333333,irain,0.236082884,[2:10 - 6:45) hr,B2,5-B
5,0.583333333,crain,0.10242704,[2:10 - 6:45) hr,B2,5-B
5,0.541666667,prain,0.013276817,[2:10 - 6:45) hr,B2,5-B
5,0.541666667,irain,0.159321809,[2:10 - 6:45) hr,B2,5-B
5,0.666666667,crain,0.116558163,[2:10 - 6:45) hr,B2,5-B
5,0.625,prain,0.014131123,[2:10 - 6:45) hr,B2,5-B
5,0.625,irain,0.16957348,[2:10 - 6:45) hr,B2,5-B
5,0.75,crain,0.165496707,[2:10 - 6:45) hr,B2,5-B
5,0.708333333,prain,0.048938544,[2:10 - 6:45) hr,B2,5-B
5,0.708333333,irain,0.587262524,[2:10 - 6:45) hr,B2,5-B
5,0.833333333,crain,0.308823033,[2:10 - 6:45) hr,B2,5-B
5,0.791666667,prain,0.143326326,[2:10 - 6:45) hr,B2,5-B
5,0.791666667,irain,1.719915916,[2:10 - 6:45) hr,B2,5-B
5,0.916666667,crain,0.658639025,[2:10 - 6:45) hr,B2,5-B
5,0.875,prain,0.349815991,[2:10 - 6:45) hr,B2,5-B
5,0.875,irain,4.197791897,[2:10 - 6:45) hr,B2,5-B
5,1,crain,1,[2:10 - 6:45) hr,B2,5-B
5,0.958333333,prain,0.341360975,[2:10 - 6:45) hr,B2,5-B
5,0.958333333,irain,4.096331703,[2:10 - 6:45) hr,B2,5-B
6,0.083333333,crain,0.02025382,[2:10 - 6:45) hr,C,6-B
6,0.041666667,prain,0.02025382,[2:10 - 6:45) hr,C,6-B
6,0.041666667,irain,0.243045841,[2:10 - 6:45) hr,C,6-B
6,0.166666667,crain,0.040545738,[2:10 - 6:45) hr,C,6-B
6,0.125,prain,0.020291918,[2:10 - 6:45) hr,C,6-B
6,0.125,irain,0.243503017,[2:10 - 6:45) hr,C,6-B
6,0.25,crain,0.063805679,[2:10 - 6:45) hr,C,6-B
6,0.208333333,prain,0.023259941,[2:10 - 6:45) hr,C,6-B
6,0.208333333,irain,0.279119295,[2:10 - 6:45) hr,C,6-B
6,0.333333333,crain,0.098606359,[2:10 - 6:45) hr,C,6-B
6,0.291666667,prain,0.03480068,[2:10 - 6:45) hr,C,6-B
6,0.291666667,irain,0.417608158,[2:10 - 6:45) hr,C,6-B
6,0.416666667,crain,0.162273423,[2:10 - 6:45) hr,C,6-B
6,0.375,prain,0.063667064,[2:10 - 6:45) hr,C,6-B
6,0.375,irain,0.764004766,[2:10 - 6:45) hr,C,6-B
6,0.5,crain,0.308121463,[2:10 - 6:45) hr,C,6-B
6,0.458333333,prain,0.14584804,[2:10 - 6:45) hr,C,6-B
6,0.458333333,irain,1.750176477,[2:10 - 6:45) hr,C,6-B
6,0.583333333,crain,0.530485884,[2:10 - 6:45) hr,C,6-B
6,0.541666667,prain,0.222364422,[2:10 - 6:45) hr,C,6-B
6,0.541666667,irain,2.668373059,[2:10 - 6:45) hr,C,6-B
6,0.666666667,crain,0.709811282,[2:10 - 6:45) hr,C,6-B
6,0.625,prain,0.179325398,[2:10 - 6:45) hr,C,6-B
6,0.625,irain,2.151904775,[2:10 - 6:45) hr,C,6-B
6,0.75,crain,0.80436997,[2:10 - 6:45) hr,C,6-B
6,0.708333333,prain,0.094558688,[2:10 - 6:45) hr,C,6-B
6,0.708333333,irain,1.134704257,[2:10 - 6:45) hr,C,6-B
6,0.833333333,crain,0.88540161,[2:10 - 6:45) hr,C,6-B
6,0.791666667,prain,0.081031639,[2:10 - 6:45) hr,C,6-B
6,0.791666667,irain,0.972379673,[2:10 - 6:45) hr,C,6-B
6,0.916666667,crain,0.953664551,[2:10 - 6:45) hr,C,6-B
6,0.875,prain,0.068262941,[2:10 - 6:45) hr,C,6-B
6,0.875,irain,0.819155295,[2:10 - 6:45) hr,C,6-B
6,1,crain,1,[2:10 - 6:45) hr,C,6-B
6,0.958333333,prain,0.046335449,[2:10 - 6:45) hr,C,6-B
6,0.958333333,irain,0.556025388,[2:10 - 6:45) hr,C,6-B
7,0.083333333,crain,0.026553586,[2:10 - 6:45) hr,B2,7-B
7,0.041666667,prain,0.026553586,[2:10 - 6:45) hr,B2,7-B
7,0.041666667,irain,0.318643028,[2:10 - 6:45) hr,B2,7-B
7,0.166666667,crain,0.048461479,[2:10 - 6:45) hr,B2,7-B
7,0.125,prain,0.021907893,[2:10 - 6:45) hr,B2,7-B
7,0.125,irain,0.262894718,[2:10 - 6:45) hr,B2,7-B
7,0.25,crain,0.078052681,[2:10 - 6:45) hr,B2,7-B
7,0.208333333,prain,0.029591202,[2:10 - 6:45) hr,B2,7-B
7,0.208333333,irain,0.355094429,[2:10 - 6:45) hr,B2,7-B
7,0.333333333,crain,0.11147574,[2:10 - 6:45) hr,B2,7-B
7,0.291666667,prain,0.033423059,[2:10 - 6:45) hr,B2,7-B
7,0.291666667,irain,0.401076702,[2:10 - 6:45) hr,B2,7-B
7,0.416666667,crain,0.149503954,[2:10 - 6:45) hr,B2,7-B
7,0.375,prain,0.038028214,[2:10 - 6:45) hr,B2,7-B
7,0.375,irain,0.456338567,[2:10 - 6:45) hr,B2,7-B
7,0.5,crain,0.203130059,[2:10 - 6:45) hr,B2,7-B
7,0.458333333,prain,0.053626106,[2:10 - 6:45) hr,B2,7-B
7,0.458333333,irain,0.643513267,[2:10 - 6:45) hr,B2,7-B
7,0.583333333,crain,0.274892148,[2:10 - 6:45) hr,B2,7-B
7,0.541666667,prain,0.071762089,[2:10 - 6:45) hr,B2,7-B
7,0.541666667,irain,0.861145063,[2:10 - 6:45) hr,B2,7-B
7,0.666666667,crain,0.346316238,[2:10 - 6:45) hr,B2,7-B
7,0.625,prain,0.07142409,[2:10 - 6:45) hr,B2,7-B
7,0.625,irain,0.857089083,[2:10 - 6:45) hr,B2,7-B
7,0.75,crain,0.437827273,[2:10 - 6:45) hr,B2,7-B
7,0.708333333,prain,0.091511035,[2:10 - 6:45) hr,B2,7-B
7,0.708333333,irain,1.098132421,[2:10 - 6:45) hr,B2,7-B
7,0.833333333,crain,0.635349185,[2:10 - 6:45) hr,B2,7-B
7,0.791666667,prain,0.197521912,[2:10 - 6:45) hr,B2,7-B
7,0.791666667,irain,2.370262946,[2:10 - 6:45) hr,B2,7-B
7,0.916666667,crain,0.870639905,[2:10 - 6:45) hr,B2,7-B
7,0.875,prain,0.235290719,[2:10 - 6:45) hr,B2,7-B
7,0.875,irain,2.823488632,[2:10 - 6:45) hr,B2,7-B
7,1,crain,1,[2:10 - 6:45) hr,B2,7-B
7,0.958333333,prain,0.129360095,[2:10 - 6:45) hr,B2,7-B
7,0.958333333,irain,1.552321144,[2:10 - 6:45) hr,B2,7-B
8,0.083333333,crain,0.187512338,[2:10 - 6:45) hr,F2,8-B
8,0.041666667,prain,0.187512338,[2:10 - 6:45) hr,F2,8-B
8,0.041666667,irain,2.250148061,[2:10 - 6:45) hr,F2,8-B
8,0.166666667,crain,0.370992459,[2:10 - 6:45) hr,F2,8-B
8,0.125,prain,0.18348012,[2:10 - 6:45) hr,F2,8-B
8,0.125,irain,2.201761445,[2:10 - 6:45) hr,F2,8-B
8,0.25,crain,0.476853119,[2:10 - 6:45) hr,F2,8-B
8,0.208333333,prain,0.10586066,[2:10 - 6:45) hr,F2,8-B
8,0.208333333,irain,1.270327917,[2:10 - 6:45) hr,F2,8-B
8,0.333333333,crain,0.543360704,[2:10 - 6:45) hr,F2,8-B
8,0.291666667,prain,0.066507586,[2:10 - 6:45) hr,F2,8-B
8,0.291666667,irain,0.798091026,[2:10 - 6:45) hr,F2,8-B
8,0.416666667,crain,0.610191539,[2:10 - 6:45) hr,F2,8-B
8,0.375,prain,0.066830835,[2:10 - 6:45) hr,F2,8-B
8,0.375,irain,0.801970017,[2:10 - 6:45) hr,F2,8-B
8,0.5,crain,0.682785672,[2:10 - 6:45) hr,F2,8-B
8,0.458333333,prain,0.072594133,[2:10 - 6:45) hr,F2,8-B
8,0.458333333,irain,0.871129598,[2:10 - 6:45) hr,F2,8-B
8,0.583333333,crain,0.743924727,[2:10 - 6:45) hr,F2,8-B
8,0.541666667,prain,0.061139055,[2:10 - 6:45) hr,F2,8-B
8,0.541666667,irain,0.733668665,[2:10 - 6:45) hr,F2,8-B
8,0.666666667,crain,0.807719823,[2:10 - 6:45) hr,F2,8-B
8,0.625,prain,0.063795096,[2:10 - 6:45) hr,F2,8-B
8,0.625,irain,0.765541149,[2:10 - 6:45) hr,F2,8-B
8,0.75,crain,0.860658312,[2:10 - 6:45) hr,F2,8-B
8,0.708333333,prain,0.052938489,[2:10 - 6:45) hr,F2,8-B
8,0.708333333,irain,0.635261864,[2:10 - 6:45) hr,F2,8-B
8,0.833333333,crain,0.915904834,[2:10 - 6:45) hr,F2,8-B
8,0.791666667,prain,0.055246522,[2:10 - 6:45) hr,F2,8-B
8,0.791666667,irain,0.662958268,[2:10 - 6:45) hr,F2,8-B
8,0.916666667,crain,0.958905985,[2:10 - 6:45) hr,F2,8-B
8,0.875,prain,0.04300115,[2:10 - 6:45) hr,F2,8-B
8,0.875,irain,0.516013806,[2:10 - 6:45) hr,F2,8-B
8,1,crain,1,[2:10 - 6:45) hr,F2,8-B
8,0.958333333,prain,0.041094015,[2:10 - 6:45) hr,F2,8-B
8,0.958333333,irain,0.493128184,[2:10 - 6:45) hr,F2,8-B
9,0.083333333,crain,0.039229515,[2:10 - 6:45) hr,C,9-B
9,0.041666667,prain,0.039229515,[2:10 - 6:45) hr,C,9-B
9,0.041666667,irain,0.470754184,[2:10 - 6:45) hr,C,9-B
9,0.166666667,crain,0.086237303,[2:10 - 6:45) hr,C,9-B
9,0.125,prain,0.047007787,[2:10 - 6:45) hr,C,9-B
9,0.125,irain,0.56409345,[2:10 - 6:45) hr,C,9-B
9,0.25,crain,0.142156702,[2:10 - 6:45) hr,C,9-B
9,0.208333333,prain,0.055919399,[2:10 - 6:45) hr,C,9-B
9,0.208333333,irain,0.671032785,[2:10 - 6:45) hr,C,9-B
